,model,kw,mark,new,2017,2016,2015,2014,2013,2012,2011
6305,Baleno 1.0 Boosterjet Comfort (II),82.0,Suzuki,17990,12200,10900,,,,,
6306,Celerio 1.0 (LF),50.0,Suzuki,9690,6400,5725,5100,4550,,,
6307,Grand Vitara 2.4 Comfort (JT),122.0,Suzuki,23590,,,12400,10850,9700,8625,7650
6308,Grand Vitara 1.9 DDiS Comfort (JT),95.0,Suzuki,24390,,,,10900,9725,8750,7750
6309,Grand Vitara 2.4 Comfort (JT),124.0,Suzuki,27190,,,14350,12600,11250,9950,8850
6310,Ignis 1.2 (III),66.0,Suzuki,12740,8725,,,,,,
6311,Ignis 1.2 Intro Edition ALLGRIP (III),66.0,Suzuki,15710,10750,,,,,,
6312,Ignis 1.2 SHVS Comfort+ (III),66.0,Suzuki,17240,11800,,,,,,
6313,Jimny 1.3 Club ALLGRIP PRO (FJ),62.0,Suzuki,15840,10800,9675,8475,,,,
6314,Jimny 1.3 Club ALLGRIP PRO (FJ),63.0,Suzuki,15190,,,,8375,7475,6800,5925
6315,Kizashi 2.4 Sport (FR),131.0,Suzuki,26990,,,14500,12950,11500,9875,8850
6316,Kizashi 2.4 Sport Allrad CVT-Automatik (FR),131.0,Suzuki,29990,,,15850,14150,12650,10850,9750
6317,Splash 1.0 (EX),50.0,Suzuki,9990,,,,,,4250,3800
6318,Splash 1.0 (EX),,Suzuki,9990,,,6475,5675,5075,4600,
6319,Splash 1.2 Club (EX),,Suzuki,12790,,,,,,5400,4850
6320,Splash 1.2 Club (EX),,Suzuki,12790,,,8000,7000,6250,5650,
6321,Swift 1.2 (V),,Suzuki,10990,,,,,4725,4200,3750
6322,Swift 1.2 (V),,Suzuki,11190,,,6125,5500,4875,,
6323,Swift 1.2 Club Allrad (V),,Suzuki,14990,,,,,6350,5675,5050
6324,Swift 1.2 Club Allrad (V),,Suzuki,15790,,,8575,7650,6800,,
6325,Swift 1.3 DDiS Club (V),,Suzuki,15690,,,,,6325,5500,4800
6326,Swift 1.3 DDiS Club (V),,Suzuki,15990,,,,7325,6500,,
6327,Swift Sport 1.6 (V) Sport,,Suzuki,18990,,,,,8200,7325,
6328,Swift 1.2 Dualjet (VI),,Suzuki,13790,9500,,,,,,
6329,Swift 1.2 Dualjet Comfort ALLGRIP (VI),,Suzuki,17320,11950,,,,,,
6330,Swift 1.0 Boosterjet Comfort (VI),,Suzuki,17020,11750,,,,,,
6331,Swift 1.0 Boosterjet SHVS Comfort+ (VI),,Suzuki,19440,13400,,,,,,
6332,SX4 1.6 Club 2WD (I),,Suzuki,16890,,,,,7475,6300,5550
6333,SX4 1.6 Club i-AWD (I),,Suzuki,18390,,,,,8100,6850,6050
6334,SX4 Classic 1.6 Club (I),,Suzuki,16890,,,9550,8375,7500,,
6335,SX4 Classic 1.6 Club Allrad (I),,Suzuki,18390,,,10400,9150,8150,,
6336,SX4 Streetline 1.6 Club (I),,Suzuki,15990,,,,,,6050,5300
6337,SX4 2.0 DDiS Club 2WD (I),,Suzuki,18890,,,,,7650,6525,5800
6338,SX4 2.0 DDiS Club i-AWD (I),,Suzuki,20390,,,,,8275,7050,6275
6339,SX4 Classic 2.0 DDiS Club (I),,Suzuki,18890,,,,8525,7600,,
6340,SX4 Classic 2.0 DDiS Club Allrad (I),,Suzuki,20390,,,,9200,8200,,
6341,SX4 Limousine 1.6 Comfort (I),,Suzuki,16990,,,,,,5750,5200
6342,SX4 S-Cross 1.0 Boosterjet Club (II),,Suzuki,19790,13900,12400,,,,,
6343,SX4 S-Cross 1.6 Club 4x2 (II),,Suzuki,19490,,11550,10350,9075,8300,,
6344,SX4 S-Cross 1.6 Comfort 4x4 (II),,Suzuki,23190,,13750,12250,10750,9600,,
6345,SX4 S-Cross 1.4 Boosterjet Comfort (II),,Suzuki,23690,16650,14850,,,,,
6346,SX4 S-Cross 1.4 Boosterjet Comfort ALLGRIP (II),,Suzuki,25390,17850,15900,,,,,
6347,SX4 S-Cross 1.6 DDiS Club 4x2 (II),,Suzuki,21690,,,11100,9750,8800,,
6348,SX4 S-Cross 1.6 DDiS Comfort 4x4 (II),,Suzuki,25390,,,12950,11350,10150,,
6349,SX4 S-Cross 1.6 DDiS Comfort ALLGRIP (II),,Suzuki,26390,16750,14950,13050,,,,
6350,Vitara 1.6 Club (LY),,Suzuki,17990,14200,12800,11450,,,,
6351,Vitara 1.6 Comfort ALLGRIP (LY),,Suzuki,22490,17750,16000,14300,,,,
6352,Vitara 1.4 Boosterjet S (LY),,Suzuki,25090,18650,16650,,,,,
6353,Vitara 1.6 DDiS Comfort (LY),,Suzuki,22790,16150,14400,12750,,,,
6354,Vitara 1.6 DDiS Comfort ALLGRIP (LY),88.0,Suzuki,24790,17550,15650,13850,,,,
6355,Model S 60,225.0,Tesla,65300,,,,37450,33450,,
