Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Punto 1.3 JTD 16V Multijet Start&Stopp Dynamic (199),3,55,(75),IV,15750,,,,,,5000,4450
Punto 1.3 JTD 16V Multijet Start&Stopp Pop (199),3,62,(84),IV,14790,,,7475,6775,6125,5400,
Punto 1.3 JTD 16V Multijet Start&Stopp Sport (199),3,70,(95),IV,17600,,,,,7075,6275,
Punto 1.4 8V Natural Power Dynamic (199),3,51,(70),III,16350,,,,,,5550,4950
Punto 1.4 8V Natural Power Pop (199),3,51,(70),III,15300,,,,,6425,5725,
Scudo Kombi 130 Multijet DPF kurz (270),4,94,(128),V,28441,,13550,12300,11200,9500,8475,7775
Sedici 1.6 16V Dynamic 4x2 (FY),5,88,(120),III,15790,,,,,,5425,4925
Sedici 1.6 16V Dynamic 4x4 (FY),5,88,(120),III,17590,,,,,,6275,5700
Sedici 2.0 JTD Multijet 16V Dynamic 4x4 (FY),5,99,(135),IV,21040,,,,,,6950,6275
Sedici 2.0 JTD Multijet 16V Emotion 4x2 (FY),5,99,(135),IV,20140,,,,,,6675,6025
Strada 1.3 JTD Multijet 16V kurze Kabine (278),2,62,(85),IV,16065,,,,,,5250,4650
Strada 1.3 JTD Multijet 16V lange Kabine (278),2,62,(85),IV,16482,,,,,,5425,4800
"Talento Kombi L1H1 1,0t 1.6 Ecojet 95 Turbo (296)",4,70,(95),V,31154,18250,16600,,,,,
"Talento Kombi L1H1 1,0t 1.6 Ecojet 125 Twin Turbo
(296)",4,92,(125),V,32820,19250,17500,,,,,
"Talento Kombi L1H1 1,2t 1.6 Ecojet 125 Twin Turbo
(296)",4,92,(125),V,33475,19650,17850,,,,,
"Talento Kombi L2H1 1,2t 1.6 Ecojet 125 Twin Turbo
(296)",4,92,(125),V,34308,20150,18300,,,,,
"Talento Kombi L1H1 1,0t 1.6 Ecojet 145 Twin Turbo
Family (296)",4,107,(145),V,35557,20850,19000,,,,,
"Talento Kombi L1H1 1,2t 1.6 Ecojet 145 Twin Turbo
(296)",4,107,(145),V,34665,20350,18500,,,,,
"Talento Kombi L2H1 1,2t 1.6 Ecojet 145 Twin Turbo
(296)",4,107,(145),V,35498,20850,18950,,,,,
Tipo 1.4 16V Pop (356),5,70,(95),III,14990,10400,9675,,,,,
Tipo 1.6 E-torQ Easy Automatik (356),5,81,(110),III,19690,14000,13000,,,,,
Tipo 1.4 T-Jet Start&Stopp Easy (356),5,88,(120),III,17690,12700,11800,,,,,
Tipo 1.3 Multijet Start&Stopp Pop (356),5,70,(95),IV,17450,11650,10400,,,,,
Tipo 1.6 Multijet Start&Stopp Easy (356),5,88,(120),IV,19690,12850,11500,,,,,
Tipo 1.4 16V Pop (356),4,70,(95),III,13990,9875,9175,,,,,
Tipo 1.6 E-torQ Easy (356),4,81,(110),III,18690,13400,12450,,,,,
Tipo 1.3 Multijet Pop (356),4,70,(95),IV,16450,11000,10050,,,,,
Tipo 1.6 Multijet Easy (356),4,88,(120),IV,18650,12750,11400,,,,,
Tipo Kombi 1.4 16V Pop (356),5,70,(95),III,15990,11600,10800,,,,,
Tipo Kombi 1.6 E-torQ Easy Automatik (356),5,81,(110),III,20690,14850,13800,,,,,
Tipo Kombi 1.4 T-Jet Start&Stopp Easy (356),5,88,(120),III,18690,13500,12550,,,,,
Tipo Kombi 1.3 Multijet Start&Stopp Pop (356),5,70,(95),IV,18450,12350,11050,,,,,
Tipo Kombi 1.6 Multijet Start&Stopp Easy (356),5,88,(120),IV,20690,13600,12750,,,,,
Ford,,,,,,,,,,,,
B-MAX 1.4 Ambiente (JK8),5,66,(90),III,15950,,,8900,7925,7025,6150,
B-MAX 1.0 EcoBoost Start/Stopp Trend (JK8),5,74,(100),III,17900,,,9325,8650,7800,6850,
B-MAX 1.6 Trend Powershift (JK8),5,77,(105),III,19050,,,10050,8950,7950,6950,
B-MAX 1.0 EcoBoost Start/Stopp Trend (JK8),5,88,(120),III,18350,,,,,8175,7175,
B-MAX 1.0 EcoBoost Start/Stopp Trend (JK8),5,92,(125),III,18900,,,9900,9375,8300,,
B-MAX 1.0 EcoBoost Start/Stopp Titanium (JK8),5,103,(140),III,21750,14250,12700,,,,,
B-MAX 1.5 TDCi Ambiente (JK8),5,55,(75),IV,17450,,,8275,7400,6550,5650,
B-MAX 1.6 TDCi Trend (JK8),5,70,(95),IV,19300,,,9325,8325,7450,6450,
B-MAX 1.4 LPG Trend (JK8),5,63,(86),III,18990,,,9700,8675,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,Seite: 44 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Ford,,,,,,,,,,,,,
C-MAX 1.6 Ti-VCT Ambiente (II),,5,63,(85),III,17850,,,9350,8350,7450,6525,5850
C-MAX 1.6 Ti-VCT Ambiente (II),,5,63,(85),III,18250,11700,10450,9300,,,,
C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,74,(100),III,18950,,,10450,9350,8350,7325,
C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,74,(100),III,17900,12750,11400,10200,,,,
C-MAX 1.6 Ti-VCT Ambiente (II),,5,77,(105),III,18750,,,,8800,7850,6900,6200
C-MAX 1.6 Flexifuel Trend (II),,5,88,(120),III,21250,,,,10100,9000,7875,7075
C-MAX 1.0 EcoBoost Start/Stopp Trend (II),,5,92,(125),III,21590,,,11700,10450,9350,8175,
C-MAX 1.6 Flexifuel Ambiente (II),,5,92,(125),III,19850,,,,,,7275,6550
C-MAX 1.0 EcoBoost Start/Stopp Trend (II),,5,92,(125),III,22750,14350,12800,11450,,,,
C-MAX 1.6 EcoBoost Start/Stopp Trend (II),,5,110,(150),III,22840,,,12150,10850,9700,8750,7875
C-MAX 1.5 EcoBoost Start/Stopp Trend (II),,5,110,(150),III,24000,15600,13950,12450,,,,
C-MAX 1.6 TDCi Start/Stopp Ambiente (II),,5,70,(95),IV,21050,,,10100,8900,7950,6900,6150
C-MAX 1.5 TDCi Start/Stopp Ambiente (II),,5,70,(95),IV,21850,12850,11450,10250,,,,
C-MAX 1.5 TDCi ECOnetic Trend (II),,5,77,(105),IV,23950,14300,12750,11400,,,,
C-MAX 1.6 TDCi Start/Stopp Trend (II),,5,85,(115),IV,23590,,,11050,9750,8725,7575,6775
C-MAX 2.0 TDCi Trend Powershift (II),,5,85,(115),IV,25040,,,11700,10350,9250,8025,7175
C-MAX 1.5 TDCi Start/Stopp Trend (II),,5,88,(120),IV,25000,14150,12650,11750,,,,
C-MAX 2.0 TDCi Trend (II),,5,103,(140),IV,24440,,,11850,10500,9350,8375,7475
C-MAX 2.0 TDCi Start/Stopp Trend (II),,5,110,(150),IV,26500,15700,14000,12500,,,,
C-MAX 2.0 TDCi Start/Stopp Trend Powershift (II),,5,125,(170),IV,29250,17350,15500,13850,,,,
C-MAX 1.6 Ti-VCT LPG Trend (II),,5,86,(117),III,25300,,,13300,11850,10600,,
C-MAX 1.6 LPG Trend (II),,5,86,(117),III,23870,,,12600,11250,10050,8825,
Grand C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,74,(100),III,20450,,,11500,10250,9150,8050,
Grand C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,74,(100),III,19400,13950,12450,11100,,,,
Grand C-MAX 1.6 Ti-VCT Ambiente (II),,5,77,(105),III,20250,,,,9850,8800,7700,6925
Grand C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,92,(125),III,21450,,,11950,10650,9525,8350,
Grand C-MAX 1.6 Ti-VCT Ambiente (II),,5,92,(125),III,21250,,,,10300,9175,8050,7275
Grand C-MAX 1.0 EcoBoost Start/Stopp Ambiente (II),,5,92,(125),III,22250,14500,12950,11550,,,,
Grand C-MAX 1.6 EcoBoost Start/Stopp Trend (II),,5,110,(150),III,24270,,,13300,11850,10600,9575,8625
Grand C-MAX 1.5 EcoBoost Start/Stopp Trend (II),,5,110,(150),III,25500,16850,15050,13450,,,,
"Grand C-MAX 1.6 EcoBoost Start/Stopp Champions
Edition (II)",,5,134,(182),III,26470,,,,,11700,10600,
"Grand C-MAX 1.5 EcoBoost Start/Stopp Titanium
Automatik (II)",,5,134,(182),III,30750,19550,17450,15600,,,,
Grand C-MAX 1.6 TDCi Start/Stopp Ambiente (II),,5,70,(95),IV,22550,,,10950,9650,8625,7500,6700
Grand C-MAX 1.5 TDCi Start/Stopp Ambiente (II),,5,70,(95),IV,23350,13950,12450,11100,,,,
Grand C-MAX 1.6 TDCi Start/Stopp Ambiente (II),,5,85,(115),IV,23550,,,11450,10100,9025,7850,7000
Grand C-MAX 2.0 TDCi Trend Powershift (II),,5,85,(115),IV,26470,,,12650,11200,9975,8675,7750
Grand C-MAX 1.5 TDCi Start/Stopp Trend (II),,5,88,(120),IV,26500,15250,13600,12550,,,,
Grand C-MAX 2.0 TDCi Trend (II),,5,103,(140),IV,25870,,,12800,11300,10100,9025,8100
Grand C-MAX 2.0 TDCi Start/Stopp Trend (II),,5,110,(150),IV,28000,16650,14850,13400,,,,
Grand C-MAX 2.0 TDCi Start/Stopp Trend Powershift (II) 5,,,125,(170),IV,30750,18500,16500,14750,,,,
Transit Connect 220 L1 1.6 TDCi,(PJ2),5,70,(95),IV,20349,,11500,10300,9175,8125,,
Transit Connect 230 L2 1.6 TDCi,(PJ2),5,70,(95),IV,22253,,12600,11250,10050,8900,,
Transit Connect 220 L1 1.5 TDCi,(PJ2),5,74,(100),IV,21926,,12550,11200,,,,
Transit Connect 230 L2 1.5 TDCi,(PJ2),5,74,(100),IV,23711,14900,13300,11900,,,,
Transit Connect 220 L1 1.6 TDCi Trend (PJ2),,5,85,(116),IV,22670,,12600,11250,10050,8875,,
Transit Connect 230 L2 1.6 TDCi Trend (PJ2),,5,85,(116),IV,24574,,13650,12200,10900,,,
"Transit Connect 230 L2 1.5 TDCi Start/Stopp Trend
(PJ2)",,5,88,(120),IV,26150,16300,14550,13000,,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 45 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Ford,,,,,,,,,,,,,
Transit Courier Kombi 1.0 EcoBoost (JU2),,4,74,(100),III,15101,,9775,8750,7800,,,
Transit Courier Kombi 1.5 TDCi (JU2),,4,55,(75),IV,16053,,9000,8025,7175,,,
Transit Courier Kombi 1.6 TDCi (JU2),,4,70,(95),IV,16850,,10250,9150,8175,,,
"Transit Custom Kombi 310L1 2.0 TDCi Trend Nugget
Aufstelldach (FAC/FAD)",,4,77,(105),VI,53074,(*),28350,,,,,
"Transit Custom Kombi 300L1 2.2 TDCi Trend Nugget
Aufstelldach (FAC/FAD)",,4,92,(125),VI,53074,,28400,25850,23500,21200,,
"Transit Custom Kombi 310L1 2.0 TDCi Trend Nugget
Aufstelldach (FAC/FAD)",,4,96,(130),VI,54681,(*),29200,,,,,
"Transit Custom Kombi 300L1 2.2 TDCi Trend Nugget
Aufstelldach (FAC/FAD)",,4,114,(155),VI,55097,,29500,26850,24400,22000,,
"Transit Custom Kombi 310L1 2.0 TDCi Trend Nugget
Aufstelldach (FAC/FAD)",,4,125,(170),VI,57299,(*),30650,,,,,
EcoSport 1.5 Ti-VCT Trend (JK8),,5,82,(112),III,17990,,,9925,8700,,,
EcoSport 1.0 EcoBoost Trend (JK8),,5,92,(125),III,19390,12400,11250,9850,8650,,,
EcoSport 1.0 EcoBoost Trend (JK8),,5,92,(125),III,19840,11900,,,,,,
EcoSport 1.0 EcoBoost Titanium (JK8),,5,103,(140),III,21940,14150,12650,,,,,
EcoSport 1.0 EcoBoost Titanium (JK8),,5,103,(140),III,22990,15150,,,,,,
EcoSport 1.5 TDCi Trend (JK8),,5,66,(90),IV,19990,,,9700,8525,,,
EcoSport 1.5 TDCi Trend (JK8),,5,70,(95),IV,20640,12550,11200,9825,,,,
EcoSport 1.5 EcoBlue Trend (JK8),,5,74,(100),IV,21090,13750,,,,,,
EcoSport 1.5 EcoBlue Trend Allrad (JK8),,5,92,(125),IV,24340,16050,,,,,,
Edge 2.0 TDCi Start/Stopp Trend 4x4 (SBF),,5,132,(180),VI,41900,25650,23700,21000,,,,
"Edge 2.0 TDCi Bi-Turbo Start/Stopp Titanium 4x4
Powershift (SBF)",,5,154,(210),VI,49500,31350,28450,24950,,,,
Fiesta 1.25 Ambiente (VII),,3,44,(60),III,10950,,,5975,5325,4850,4300,
Fiesta 1.0 Ambiente (VII),,3,48,(65),III,12220,,,,,5150,4600,
Fiesta 1.0 Start/Stopp Ambiente (VII),,3,48,(65),III,12620,,,6500,5775,5225,4675,
Fiesta 1.0 Start/Stopp Trend (VII),,3,59,(80),III,14000,,,7225,6425,5825,5200,
Fiesta 1.0 Trend (VII),,3,59,(80),III,13800,,,7100,6325,5725,5100,
Fiesta 1.25 Trend (VII),,3,60,(82),III,13600,,,7075,6350,5750,5100,
Fiesta 1.0 EcoBoost Trend (VII),,3,74,(100),III,15100,,,8100,7275,6550,5850,
Fiesta 1.6 Ti-VCT Trend Powershift (VII),,3,77,(105),III,17305,,,,,7450,6650,
Fiesta 1.0 EcoBoost Start/Stopp Titanium (VII),,3,92,(125),III,18000,,,9500,8575,7800,6950,
Fiesta 1.0 EcoBoost Start/Stopp Sport (VII),,3,103,(140),III,18900,,,10050,9100,,,
Fiesta 1.4 TDCi Ambiente (VII),,3,51,(70),IV,13845,,,,,,4700,4100
Fiesta 1.5 TDCi Ambiente (VII),,3,55,(75),IV,14365,,,6950,6250,5650,5000,
Fiesta 1.5 TDCi Start/Stopp Ambiente (VII),,3,55,(75),IV,14765,8825,7800,6975,,,,
Fiesta 1.6 TDCi ECOnetic Trend (VII),,3,70,(95),IV,15825,,,,,,5425,4750
Fiesta 1.6 TDCi Trend (VII),,3,70,(95),IV,15700,,,,,,5275,4550
Fiesta 1.6 TDCi ECOnetic Trend (VII),,3,70,(95),IV,17195,10150,9050,8075,,,,
Fiesta 1.6 TDCi Trend (VII),,3,70,(95),IV,15995,,,7525,6775,6125,5425,
Fiesta 1.4 LPG Trend,(VII),3,68,(92),III,16290,,,8375,7650,6975,6325,
Fiesta ST (VII) ST,,3,134,(182),III,20390,,,11400,10500,9550,,
Fiesta ST200 (VII) ST,,3,147,(200),III,24840,16450,14550,,,,,
Fiesta 1.1 Start/Stopp Trend (VIII),,3,52,(70),III,12950,9075,,,,,,
Fiesta 1.1 Start/Stopp Trend (VIII),,3,63,(85),III,14000,9825,,,,,,
Fiesta 1.0 EcoBoost Start/Stopp Trend (VIII),,3,74,(100),III,15100,10600,,,,,,
Fiesta 1.0 EcoBoost Start/Stopp Titanium (VIII),,3,92,(125),III,20200,14150,,,,,,
Fiesta 1.0 EcoBoost Start/Stopp ST-Line (VIII),,3,103,(140),III,20900,14650,,,,,,
Fiesta 1.5 TDCi Start/Stopp Trend (VIII),,3,63,(85),IV,15800,10900,,,,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,(*) = Aktuelle Notierung lag zum Zeitpunkt des Drucks noch nicht vor!,,,,,,,,,Seite: 46 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Ford,,,,,,,,,,,,,
Fiesta 1.5 TDCi Start/Stopp Titanium (VIII),,3,88,(120),IV,20800,14050,,,,,,
Focus 1.6 Ti-VCT Ambiente (III),,5,63,(85),III,16450,,,,7425,6825,6300,5800
Focus 1.6 Ti-VCT Ambiente (III),,5,63,(85),III,16450,10150,9075,8300,7725,,,
Focus 1.0 EcoBoost 99g Start/Stopp Trend (III),,5,74,(100),III,19870,,,,8900,,,
Focus 1.0 EcoBoost Start/Stopp Ambiente (III),,5,74,(100),III,17550,,,,7925,7300,6750,
Focus 1.0 EcoBoost 99g Start/Stopp Trend (III),,5,74,(100),III,20750,12950,11550,10400,9650,,,
Focus 1.0 EcoBoost Start/Stopp Ambiente (III),,5,74,(100),III,17960,11350,10150,9100,8550,,,
Focus 1.6 Ti-VCT Ambiente (III),,5,77,(105),III,17850,,,,,,6625,6100
Focus 1.6 Ti-VCT Flexifuel Trend (III),,5,88,(120),III,20250,,,,,,7425,6850
Focus 1.0 EcoBoost Start/Stopp Trend (III),,5,92,(125),III,20520,,,,9075,8350,7725,
Focus 1.6 Ti-VCT Trend (III),,5,92,(125),III,21870,,,,9075,8350,7725,7075
Focus 1.0 EcoBoost Start/Stopp Trend (III),,5,92,(125),III,21700,12650,11300,10150,9475,,,
Focus 1.0 EcoBoost Start/Stopp ST-Line (III),,5,103,(140),III,24600,13100,,,,,,
Focus 1.6 EcoBoost Start/Stopp Trend (III),,5,110,(150),III,21770,,,,9750,8875,8225,7625
Focus 1.6 Flexifuel Trend (III),,5,110,(150),III,22020,,,,9925,,,
Focus 1.5 EcoBoost Start/Stopp Cool & Connect (III),,5,110,(150),III,24050,14600,,,,,,
Focus 1.6 EcoBoost Start/Stopp Titanium (III),,5,134,(182),III,25120,,,,11050,10150,9375,8625
Focus 1.5 EcoBoost Start/Stopp ST-Line (III),,5,134,(182),III,26750,15650,14550,,,,,
Focus 1.6 TDCi Ambiente (III),,5,70,(95),IV,19350,,,,7050,6475,5875,
Focus 1.6 TDCi Start/Stopp Ambiente (III),,5,70,(95),IV,19650,,,,7200,6650,6000,5550
Focus 1.5 TDCi Start/Stopp Ambiente (III),,5,70,(95),IV,20800,,,9125,8200,,,
Focus 1.6 TDCi ECOnetic 88g Trend (III),,5,77,(105),IV,23015,,,,8350,7600,6875,
Focus 1.6 TDCi ECOnetic 99g Trend (III),,5,77,(105),IV,24820,,,,9000,8200,7425,
Focus 1.5 TDCi ECOnetic Trend (III),,5,77,(105),IV,23700,11950,10650,10050,9050,,,
Focus 1.6 TDCi Start/Stopp Trend (III),,5,85,(115),IV,22520,,,,8500,7825,6875,6350
Focus 1.6 TDCi Trend (III),,5,85,(115),IV,22220,,,,8325,7650,6750,
Focus 2.0 TDCi Trend Powershift (III),,5,85,(115),IV,23970,,,,8700,7925,7275,6725
Focus 1.5 TDCi Start/Stopp Trend (III),,5,88,(120),IV,23950,12200,10900,10350,9250,,,
Focus 2.0 TDCi Trend (III),,5,103,(140),IV,23370,,,,8950,8175,7275,6675
Focus 2.0 TDCi Start/Stopp Cool & Connect (III),,5,110,(150),IV,26650,14750,,,,,,
Focus 2.0 TDCi Titanium (III),,5,120,(163),IV,26470,,,,9950,9125,8225,7500
Focus Electric (III),,5,107,(145),III,39990,,,16700,15200,13900,,
Focus Electric (III),,5,107,(145),III,34900,23000,,,,,,
Focus 1.6 Ti-VCT LPG Trend,(III),5,86,(117),III,23070,,,,9750,8925,8125,
Focus 1.6 LPG Trend (III),,5,86,(117),III,23650,14200,12700,11500,10400,,,
Focus 1.6 Ti-VCT Ambiente (III),,4,63,(85),III,16950,,,,7625,7000,6450,
Focus 1.6 Ti-VCT Ambiente (III),,4,63,(85),III,17360,10600,9475,8500,7900,,,
Focus 1.0 EcoBoost Start/Stopp Ambiente (III),,4,74,(100),III,18050,,,,7925,7275,6700,
Focus 1.0 EcoBoost Start/Stopp Ambiente (III),,4,74,(100),III,18460,11500,10300,9250,8675,,,
Focus 1.6 Ti-VCT Ambiente (III),,4,77,(105),III,18350,,,,,,6625,6100
Focus 1.6 Ti-VCT Flexifuel Trend (III),,4,88,(120),III,20750,,,,,,7400,6825
Focus 1.0 EcoBoost Start/Stopp Trend (III),,4,92,(125),III,21020,,,,9025,8325,7700,
Focus 1.6 Ti-VCT Trend (III),,4,92,(125),III,22370,,,,9000,8275,7675,7050
Focus 1.0 EcoBoost Start/Stopp Trend (III),,4,92,(125),III,21900,12750,11350,10250,9550,,,
Focus 1.6 EcoBoost Start/Stopp Trend (III),,4,110,(150),III,22270,,,,9675,8800,8200,7600
Focus 1.6 Flexifuel Trend (III),,4,110,(150),III,22520,,,,9950,,,
Focus 1.5 EcoBoost Start/Stopp Business Edition (III),,4,110,(150),III,24500,14850,13300,12050,11200,,,
Focus 1.6 EcoBoost Start/Stopp Titanium (III),,4,134,(182),III,25620,,,,11000,10100,9325,8575
Focus 1.5 EcoBoost Start/Stopp Titanium (III),,4,134,(182),III,26950,15900,14800,13550,12600,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 47 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,,
Alle Marken,,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Ford,,,,,,,,,,,,,,,
Focus 1.6 TDCi Ambiente (III),,,,4,70,(95),IV,19850,,,,6975,6475,5850,
Focus 1.6 TDCi Start/Stopp Ambiente (III),,,,4,70,(95),IV,20150,,,,7150,6625,6000,5525
Focus 1.5 TDCi Start/Stopp Ambiente (III),,,,4,70,(95),IV,21710,11000,9825,9300,8400,,,
Focus 1.6 TDCi Start/Stopp Ambiente (III),,,,4,70,(95),IV,21300,,,9225,8250,,,
Focus 1.6 TDCi Start/Stopp Trend (III),,,,4,85,(115),IV,23020,,,,8525,7775,6850,6325
Focus 1.6 TDCi Trend (III),,,,4,85,(115),IV,22720,,,,8325,7625,6700,
Focus 2.0 TDCi Trend Powershift (III),,,,4,85,(115),IV,24470,,,,8650,7900,7225,6675
Focus 1.6 TDCi Start/Stopp Trend (III),,,,4,85,(115),IV,22950,,,10100,9050,,,
Focus 1.5 TDCi Start/Stopp Trend (III),,,,4,88,(120),IV,24150,12300,10950,10400,9300,,,
Focus 2.0 TDCi Trend (III),,,,4,103,(140),IV,23870,,,,8875,8075,7325,6725
Focus 2.0 TDCi Start/Stopp Business Edition (III),,,,4,110,(150),IV,27100,14950,13350,12150,10850,,,
Focus 2.0 TDCi Titanium (III),,,,4,120,(163),IV,26970,,,,9875,9050,8175,7450
Focus Turnier 1.6 Ti-VCT Ambiente (III),,,,5,63,(85),III,17250,,,,8025,7350,6775,
Focus Turnier 1.6 Ti-VCT Ambiente (III),,,,5,63,(85),III,17660,11200,10000,8975,8400,,,
Focus Turnier 1.0 EcoBoost Start/Stopp Ambiente (III),,,,5,74,(100),III,18350,,,,8475,7800,7200,
Focus Turnier 1.0 EcoBoost Start/Stopp Ambiente (III),,,,5,74,(100),III,18760,11400,10600,9775,9225,,,
Focus Turnier 1.6 Ti-VCT Ambiente (III),,,,5,77,(105),III,18650,,,,,,6950,6400
Focus Turnier 1.6 Ti-VCT Flexifuel Trend (III),,,,5,88,(120),III,21050,,,,,,7925,7325
Focus Turnier 1.0 EcoBoost Start/Stopp Trend (III),,,,5,92,(125),III,21320,,,,9625,8850,8175,
Focus Turnier 1.6 Ti-VCT Trend (III),,,,5,92,(125),III,22670,,,,9650,8875,8250,7550
Focus Turnier 1.0 EcoBoost Start/Stopp Trend (III),,,,5,92,(125),III,22200,13500,12050,10500,9825,,,
Focus Turnier 1.0 EcoBoost Start/Stopp ST-Line (III),,,,5,103,(140),III,25400,13950,,,,,,
Focus Turnier 1.6 EcoBoost Start/Stopp Trend (III),,,,5,110,(150),III,22570,,,,10350,9425,8750,8100
Focus Turnier 1.6 Flexifuel Trend (III),,,,5,110,(150),III,22820,,,,10550,,,
"Focus Turnier 1.5 EcoBoost Start/Stopp Cool &
Connect (III)",,,,5,110,(150),III,24850,14500,,,,,,
Focus Turnier 1.6 EcoBoost Start/Stopp Titanium (III),,,,5,134,(182),III,25920,,,,11750,10850,9950,9150
Focus Turnier 1.5 EcoBoost Start/Stopp ST-Line (III),,,,5,134,(182),III,27550,16550,15400,,,,,
Focus Turnier 1.6 TDCi Ambiente (III),,,,5,70,(95),IV,20150,,,,7450,6850,6150,
Focus Turnier 1.6 TDCi Start/Stopp Ambiente (III),,,,5,70,(95),IV,20450,,,,7625,7000,6300,5800
Focus Turnier 1.5 TDCi Start/Stopp Ambiente (III),,,,5,70,(95),IV,22010,11350,10100,9175,8300,,,
Focus Turnier 1.6 TDCi ECOnetic 88g Trend (III),,,,5,77,(105),IV,23815,,,,8800,8025,7325,
Focus Turnier 1.6 TDCi ECOnetic 99g Trend (III),,,,5,77,(105),IV,23315,,,,8625,7850,7150,
Focus Turnier 1.5 TDCi ECOnetic Trend (III),,,,5,77,(105),IV,24500,12100,10800,10200,9175,,,
Focus Turnier 1.6 TDCi Start/Stopp Trend (III),,,,5,85,(115),IV,23320,,,,8950,8200,7400,6825
Focus Turnier 1.6 TDCi Trend (III),,,,5,85,(115),IV,23020,,,,8750,8025,7225,
Focus Turnier 2.0 TDCi Trend Powershift (III),,,,5,85,(115),IV,24770,,,,9275,8500,7725,7125
Focus Turnier 1.6 TDCi Start/Stopp Trend (III),,,,5,85,(115),IV,23250,,,10150,9150,,,
Focus Turnier 1.5 TDCi Start/Stopp Trend (III),,,,5,88,(120),IV,24750,12350,11050,10450,9375,,,
Focus Turnier 2.0 TDCi Trend (III),,,,5,103,(140),IV,24170,,,,9400,8575,7825,7175
Focus Turnier 2.0 TDCi Start/Stopp Cool & Connect (III),,,,5,110,(150),IV,27450,14900,,,,,,
Focus Turnier 2.0 TDCi Titanium (III),,,,5,120,(163),IV,27270,,,,10500,9650,8700,7950
Focus Turnier 1.6 Ti-VCT LPG Trend,,(III),,5,86,(117),III,23870,,,,10300,9425,8650,
Focus Turnier 1.6 LPG Trend,(III),,,5,86,(117),III,24450,15150,13500,12250,11100,,,
Focus RS (III) RS,,,,5,257,(350),III,40975,32150,29900,26550,,,,
Focus ST (III) ST,,,,5,184,(250),III,28250,,,,15350,14250,13250,
Focus ST 2.0 TDCi Start/Stopp,(III) ST,,,5,136,(185),IV,30700,19300,17250,15750,14300,,,
Focus Turnier ST (III) ST,,,,5,184,(250),III,29200,,,,15900,14750,13700,
Focus Turnier ST 2.0 EcoBoost Start/Stopp,,,(III) ST,5,184,(250),III,30850,20400,19000,17700,16250,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,,Seite: 48 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Ford,,,,,,,,,,,,,
