,model,kw,mark,new,2018,2017,2016,2015,2014,2013,2012
3592,C 180 T-Modell  (205),115,Mercedes,35527,20500,18700,17900,17300,16400,,
3593,C 180 T-Modell  (205),115,Mercedes,36652,20600,,,,,,
3594,C 200 T-Modell  (205),135,Mercedes,38413,23450,20950,19500,18450,17000,,
3595,C 200 T-Modell 4MATIC 7G-TRONIC PLUS (205),135,Mercedes,43292,26250,23400,22200,20450,,,
3596,C 250 T-Modell 7G-TRONIC PLUS (205),155,Mercedes,42935,26000,23200,21800,20450,19400,,
3597,C 300 T-Modell Avantgarde 7G-TRONIC PLUS (205),180,Mercedes,45553,27850,25350,23850,21700,,,
3598,C 300 T-Modell Avantgarde 9G-TRONIC (205),190,Mercedes,45648,29000,,,,,,
3599,C 400 T-Modell Avantgarde 4MATIC 7G-TRONIC,245,Mercedes,54240,32150,29000,27550,26650,23800,,
3600,C 400 T-Modell Avantgarde 4MATIC 9G-TRONIC,245,Mercedes,55859,35000,,,,,,
3601,C 450 AMG T-Modell 4MATIC 7G-TRONIC PLUS,270,Mercedes,61731,,,32550,30550,,,
3602,C 180 BlueTEC T-Modell  (205),85,Mercedes,35581,,,,15250,13350,,
3603,C 180 d T-Modell  (205),85,Mercedes,35914,20100,17800,15750,15250,,,
3604,C 180 d T-Modell  (205),90,Mercedes,37039,23700,,,,,,
3605,C 200 BlueTEC T-Modell  (205),100,Mercedes,37961,,,,15950,14500,,
3606,C 200 d T-Modell  (205),100,Mercedes,38295,21100,18850,17150,15950,,,
3607,C 200 d T-Modell 9G-TRONIC (205),110,Mercedes,41460,24800,,,,,,
3608,C 200 d T-Modell  (205),118,Mercedes,39300,23300,,,,,,
3609,C 220 BlueTEC T-Modell  (205),125,Mercedes,40341,,,,16250,14650,,
3610,C 220 d T-Modell  (205),125,Mercedes,40674,21100,19000,17700,16250,,,
3611,C 220 d T-Modell 4MATIC 7G-TRONIC PLUS (205),125,Mercedes,45553,24800,22150,21050,19150,,,
3612,C 220 d T-Modell 4MATIC 9G-TRONIC (205),143,Mercedes,46713,29200,,,,,,
3613,C 220 d T-Modell 9G-TRONIC (205),143,Mercedes,44333,24250,,,,,,
3614,C 250 BlueTEC T-Modell 4MATIC 7G-TRONIC PLUS,150,Mercedes,48076,,,,20050,19000,,
3615,C 250 BlueTEC T-Modell 7G-TRONIC PLUS (205),150,Mercedes,45696,,,,18850,17650,,
3616,C 250 d T-Modell 4MATIC 7G-TRONIC PLUS (205),150,Mercedes,48409,27300,24350,21850,20250,,,
3617,C 250 d T-Modell 7G-TRONIC PLUS (205),150,Mercedes,46029,25650,22900,19850,18300,,,
3618,C 300 BlueTEC HYBRID T-Modell 7G-TRONIC PLUS,170,Mercedes,48671,,,,21750,18450,,
3619,C 300 h T-Modell 7G-TRONIC PLUS (205),170,Mercedes,49004,27350,24950,23900,21750,,,
3620,C 350 e T-Modell Avantgarde 7G-TRONIC PLUS (205),205,Mercedes,52717,30800,27500,26400,25000,,,
3621,C 180 Coupé  (205),115,Mercedes,36033,23350,21300,19800,18600,,,
3622,C 180 Coupé  (205),115,Mercedes,43988,27150,,,,,,
3623,C 200 Coupé  (205),135,Mercedes,38056,25300,22350,20850,19550,,,
3624,C 200 Coupé 4MATIC 9G-TRONIC (205),135,Mercedes,42935,28550,25250,23550,,,,
3625,C 300 Coupé 9G-TRONIC (205),190,Mercedes,46951,32250,,,,,,
3626,C 400 Coupé 4MATIC 9G-TRONIC (205),245,Mercedes,53586,34750,30700,28600,,,,
3627,C 400 Coupé 4MATIC 9G-TRONIC (205),245,Mercedes,56269,37500,,,,,,
3628,C 200 d Coupé  (205),118,Mercedes,40763,25300,,,,,,
3629,C 220 d Coupé  (205),125,Mercedes,40020,24300,22650,21200,19550,,,
3630,C 220 d Coupé 4MATIC 9G-TRONIC (205),125,Mercedes,44899,26550,24750,23150,,,,
3631,C 220 d Coupé 4MATIC 9G-TRONIC (205),143,Mercedes,47344,29600,,,,,,
3632,C 220 d Coupé 9G-TRONIC (205),143,Mercedes,44964,28300,,,,,,
3633,C 250 d Coupé 4MATIC 9G-TRONIC (205),150,Mercedes,47874,28950,25850,24250,,,,
3634,C 250 d Coupé 9G-TRONIC (205),150,Mercedes,45494,28000,25000,23450,22000,,,
3635,C 300 d Coupé 4MATIC 9G-TRONIC (205),180,Mercedes,50260,32350,,,,,,
3636,C 300 d Coupé 9G-TRONIC (205),180,Mercedes,47880,30800,,,,,,
3637,C 180 Cabriolet  (205),115,Mercedes,42727,25500,23700,22050,,,,
3638,C 200 Cabriolet  (205),135,Mercedes,44750,28150,24950,23300,,,,
3639,C 200 Cabriolet 4MATIC 9G-TRONIC (205),135,Mercedes,49629,31250,27750,25850,,,,
3640,C 250 Cabriolet 9G-TRONIC (205),155,Mercedes,49986,30800,28050,26150,,,,
3641,C 300 Cabriolet 9G-TRONIC (205),180,Mercedes,51949,32150,28450,26500,,,,
3642,C 300 Cabriolet 9G-TRONIC (205),190,Mercedes,52616,34900,,,,,,
3643,C 400 Cabriolet 4MATIC 9G-TRONIC (205),245,Mercedes,60279,37500,34150,31250,,,,
3644,C 400 Cabriolet 4MATIC 9G-TRONIC (205),245,Mercedes,61934,40500,,,,,,
3645,C 200 d Cabriolet  (205),118,Mercedes,46963,28500,,,,,,
3646,C 220 d Cabriolet  (205),125,Mercedes,47249,25800,24050,22500,,,,
3647,C 220 d Cabriolet 4MATIC 9G-TRONIC (205),125,Mercedes,52128,28500,26550,24900,,,,
3648,C 220 d Cabriolet 4MATIC 9G-TRONIC (205),143,Mercedes,53544,32800,,,,,,
3649,C 220 d Cabriolet 9G-TRONIC (205),143,Mercedes,51164,31800,,,,,,
3650,C 250 d Cabriolet 9G-TRONIC (205),150,Mercedes,52723,30050,27350,25450,,,,
3651,C 300 d Cabriolet 9G-TRONIC (205),180,Mercedes,54080,34450,,,,,,
3652,C 43 AMG 4MATIC 9G-TRONIC (205) AMG,270,Mercedes,60184,36950,33350,31600,,,,
3653,C 43 AMG 4MATIC 9G-TRONIC (205) AMG,287,Mercedes,62267,39650,,,,,,
3654,C 63 AMG SPEEDSHIFT MCT (205) AMG,350,Mercedes,76398,47950,42350,41000,39250,,,
3655,C 63 AMG SPEEDSHIFT MCT 9G (205) AMG,350,Mercedes,78005,51950,,,,,,
3656,C 63 S AMG SPEEDSHIFT MCT (205) AMG,375,Mercedes,84669,52600,47000,43650,42250,,,
3657,C 63 S AMG SPEEDSHIFT MCT 9G (205) AMG,375,Mercedes,86751,59550,,,,,,
3658,C 43 AMG T-Modell 4MATIC 9G-TRONIC (205) AMG,270,Mercedes,61850,38850,34700,32550,,,,
3659,C 43 AMG T-Modell 4MATIC 9G-TRONIC (205) AMG,287,Mercedes,63933,42200,,,,,,
3660,C 63 AMG T-Modell SPEEDSHIFT MCT (205) AMG,350,Mercedes,78064,47500,42450,38650,37050,,,
3661,C 63 AMG T-Modell SPEEDSHIFT MCT 9G (205),350,Mercedes,79671,54300,,,,,,
3662,C 63 S AMG T-Modell SPEEDSHIFT MCT (205) AMG,375,Mercedes,86335,54200,48400,42800,41800,,,
3663,C 63 S AMG T-Modell SPEEDSHIFT MCT 9G (205),375,Mercedes,88417,58450,,,,,,
3664,C 43 AMG Coupé 4MATIC 9G-TRONIC (205) AMG,270,Mercedes,61761,41550,37500,34550,,,,
3665,C 43 AMG Coupé 4MATIC AMG SPEEDSHIFT TCT,287,Mercedes,64909,44900,,,,,,
3666,C 63 AMG Coupé SPEEDSHIFT MCT (205) AMG,350,Mercedes,78302,52650,48000,44750,42000,,,
3667,C 63 AMG Coupé 4MATIC AMG SPEEDSHIFT TCT,350,Mercedes,79944,54550,,,,,,
3668,C 63 S AMG Coupé SPEEDSHIFT MCT (205) AMG,375,Mercedes,86573,56650,51650,48300,45300,,,
3669,C 43 AMG Cabriolet 4MATIC 9G-TRONIC (205) AMG,270,Mercedes,68455,44500,40100,36600,,,,
3670,C 43 AMG Cabriolet 4MATIC AMG SPEEDSHIFT,287,Mercedes,70573,48150,,,,,,
3671,C 63 AMG Cabriolet SPEEDSHIFT MCT (205) AMG,350,Mercedes,84014,55950,50450,46050,,,,
3672,C 63 AMG Cabriolet 4MATIC AMG SPEEDSHIFT,350,Mercedes,85656,59700,,,,,,
3673,C 63 S AMG Cabriolet SPEEDSHIFT MCT (205) AMG,375,Mercedes,92285,60650,53600,49750,,,,
3674,C 63 S AMG Cabriolet 4MATIC AMG SPEEDSHIFT,375,Mercedes,94403,65250,,,,,,
3675,CLA 180 Shooting Brake  (117),90,Mercedes,29810,,,16500,15800,,,
3676,CLA 180 Shooting Brake  (117),90,Mercedes,30274,19300,17600,16850,,,,
3677,CLA 200 Shooting Brake  (117),115,Mercedes,32725,,,17350,17000,,,
3678,CLA 200 Shooting Brake  (117),115,Mercedes,33272,20750,18750,17750,,,,
3679,CLA 220 Shooting Brake 4MATIC 7G-DCT (117),135,Mercedes,37830,25600,22650,21050,,,,
3680,CLA 250 Shooting Brake  (117),155,Mercedes,37580,,,20400,19200,,,
3681,CLA 250 Shooting Brake 4MATIC 7G-DCT (117),155,Mercedes,41959,,,22500,21150,,,
3682,CLA 250 Shooting Brake  (117),155,Mercedes,38128,24850,22150,20800,,,,
3683,CLA 250 Shooting Brake 4MATIC 7G-DCT (117),155,Mercedes,42412,27400,24450,22950,,,,
3684,CLA 250 Sport Shooting Brake 4MATIC 7G-DCT (117),160,Mercedes,45660,,,25350,23600,,,
3685,CLA 250 Sport Shooting Brake 4MATIC 7G-DCT (117),160,Mercedes,46113,30900,27600,25900,,,,
3686,CLA 180 d Shooting Brake  (117),80,Mercedes,32011,,,16250,15200,,,
3687,CLA 180 d BlueEFFICIENCY Edition Shooting Brake,80,Mercedes,32130,,17200,15650,,,,
3688,CLA 180 d Shooting Brake  (117),80,Mercedes,32558,19500,17400,15850,,,,
3689,CLA 200 d Shooting Brake  (117),100,Mercedes,34540,,,17400,16900,,,
3690,CLA 200 d Shooting Brake 4MATIC 7G-DCT (117),100,Mercedes,38919,,,19350,18800,,,
3691,CLA 200 d Shooting Brake  (117),100,Mercedes,38086,21100,18650,17150,,,,
3692,CLA 200 d Shooting Brake 4MATIC 7G-DCT (117),100,Mercedes,40287,23450,20750,19100,,,,
3693,CLA 220 d Shooting Brake 4MATIC 7G-DCT (117),130,Mercedes,41275,,,21000,19700,,,
3694,CLA 220 d Shooting Brake 7G-DCT (117),130,Mercedes,39074,,,20150,18900,,,
3695,CLA 220 d Shooting Brake 4MATIC 7G-DCT (117),130,Mercedes,41727,26000,23200,20700,,,,
3696,CLA 220 d Shooting Brake 7G-DCT (117),130,Mercedes,39526,24900,22250,19850,,,,
3697,CLA 180 BlueEFFICIENCY Edition Coupé  (117),90,Mercedes,29215,,,16200,15600,15100,14350,
3698,CLA 180 Coupé  (117),90,Mercedes,29215,,,16200,15600,15100,14350,
3699,CLA 180 BlueEFFICIENCY Edition Coupé  (117),90,Mercedes,29679,18850,17200,16450,,,,
3700,CLA 180 Coupé  (117),90,Mercedes,29679,18850,17200,16450,,,,
3701,CLA 200 Coupé  (117),115,Mercedes,32130,,,17550,16800,16150,15400,
3702,CLA 200 Coupé  (117),115,Mercedes,32677,20850,18800,17850,,,,
3703,CLA 220 Coupé 4MATIC 7G-DCT (117),135,Mercedes,37235,25400,22450,20850,,,,
3704,CLA 250 Coupé  (117),155,Mercedes,36985,,,19950,18750,19200,18300,
3705,CLA 250 Coupé 4MATIC 7G-DCT (117),155,Mercedes,41364,,,22050,20700,19950,19050,
3706,CLA 250 Sport Coupé 4MATIC 7G-DCT (117),155,Mercedes,44982,,,,22800,22050,21050,
3707,CLA 250 Sport Coupé 7G-DCT (117),155,Mercedes,42781,,,,21950,21250,20300,
3708,CLA 250 Coupé  (117),155,Mercedes,37533,24850,22200,20400,,,,
3709,CLA 250 Coupé 4MATIC 7G-DCT (117),155,Mercedes,41817,27450,24500,22550,,,,
3710,CLA 250 Sport Coupé  (117),160,Mercedes,40686,,,23200,21800,,,
3711,CLA 250 Sport Coupé 4MATIC 7G-DCT (117),160,Mercedes,45065,,,25350,23850,,,
3712,CLA 180 CDI Coupé  (117),80,Mercedes,31416,,,,,14550,13550,
3713,CLA 180 d Coupé  (117),80,Mercedes,31416,,,16200,15200,,,
3714,CLA 180 d BlueEFFICIENCY Edition Coupé  (117),80,Mercedes,31535,,17500,15800,,,,
3715,CLA 180 d Coupé  (117),80,Mercedes,31963,19650,17500,15800,,,,
3716,CLA 200 CDI Coupé  (117),100,Mercedes,33945,,,,,16000,14900,
3717,CLA 200 d Coupé  (117),100,Mercedes,33945,,,17400,16900,,,
3718,CLA 200 d Coupé 4MATIC 7G-DCT (117),100,Mercedes,38324,,,19350,18800,,,
3719,CLA 200 d Coupé  (117),100,Mercedes,37490,21450,19150,17450,,,,
3720,CLA 220 CDI Coupé 4MATIC 7G-DCT (117),125,Mercedes,40668,,,,,19300,,
3721,CLA 220 CDI Coupé 7G-DCT (117),125,Mercedes,38467,,,,,18500,17150,
3722,CLA 220 d Coupé 4MATIC 7G-DCT (117),130,Mercedes,40680,,,21050,19750,,,
3723,CLA 220 d Coupé 7G-DCT (117),130,Mercedes,38479,,,20150,18900,,,
3724,CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT,265,Mercedes,57269,,,,28650,,,
3725,CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT,280,Mercedes,57269,,,31150,29250,,,
3726,CLA 45 AMG Shooting Brake 4MATIC SPEEDSHIFT,280,Mercedes,57804,38350,33900,30550,,,,
3727,CLA 45 AMG Coupé 4MATIC SPEEDSHIFT DCT 7G-,265,Mercedes,56674,,,,27850,26900,25600,
3728,CLA 45 AMG Coupé 4MATIC SPEEDSHIFT DCT 7G-,280,Mercedes,56674,,,30350,28450,,,
3729,CLA 45 AMG Coupé 4MATIC SPEEDSHIFT DCT 7G-,280,Mercedes,57209,37350,33000,30700,,,,
3730,CL 500 4MATIC 7G-TRONIC PLUS (216),320,Mercedes,125724,,,,,43050,37750,32850
3731,CL 500 7G-TRONIC PLUS (216),320,Mercedes,120607,,,,,41250,36200,31500
3732,CL 63 AMG SPEEDSHIFT MCT 7G-TRONIC (216),400,Mercedes,163149,,,,,52350,45900,40800
3733,CLS 400 Shooting Brake 4MATIC 7G-TRONIC PLUS,245,Mercedes,67949,40300,36000,32800,29900,27100,,
3734,CLS 400 Shooting Brake 7G-TRONIC PLUS (218),245,Mercedes,65212,38700,34550,31500,28700,26000,,
3735,CLS 500 Shooting Brake 4MATIC 7G-TRONIC PLUS,300,Mercedes,85978,49450,44150,40250,35600,31800,,
3736,CLS 500 Shooting Brake 9G-TRONIC (218),300,Mercedes,83241,47900,42750,39000,34450,30750,,
3737,CLS 220 BlueTEC Shooting Brake 9G-TRONIC (218),125,Mercedes,56406,,,,22450,19300,,
3738,CLS 220 d Shooting Brake 9G-TRONIC (218),125,Mercedes,56585,30550,27250,24900,22450,,,
3739,CLS 250 BlueTEC Shooting Brake 4MATIC 7G-,150,Mercedes,58786,,,,22950,19600,,
3740,CLS 250 BlueTEC Shooting Brake 9G-TRONIC (218),150,Mercedes,61523,,,,24050,20500,,
3741,CLS 250 d Shooting Brake 4MATIC 7G-TRONIC,150,Mercedes,61702,32750,29250,26700,24050,,,
3742,CLS 250 d Shooting Brake 9G-TRONIC (218),150,Mercedes,58965,31300,27950,25500,22950,,,
3743,CLS 350 BlueTEC Shooting Brake 4MATIC 7G-,185,Mercedes,66521,,,,26600,23450,,
3744,CLS 350 BlueTEC Shooting Brake 9G-TRONIC (218),190,Mercedes,63784,,,,25550,21800,,
3745,CLS 350 d Shooting Brake 4MATIC 9G-TRONIC (218),190,Mercedes,66700,36600,32000,29250,26600,,,
3746,CLS 350 d Shooting Brake 9G-TRONIC (218),190,Mercedes,63963,35100,30700,28050,25550,,,
3747,CLS 400 Coupé 4MATIC 7G-TRONIC PLUS (218),245,Mercedes,66164,37700,33650,31050,28300,25600,,
3748,CLS 400 Coupé 7G-TRONIC PLUS (218),245,Mercedes,63427,36150,32250,29750,27150,24550,,
3749,CLS 500 Coupé 4MATIC 7G-TRONIC PLUS (218),300,Mercedes,84788,46750,41750,38000,34350,31100,,
3750,CLS 500 Coupé 9G-TRONIC (218),300,Mercedes,82051,45250,40400,36750,33250,30100,,
3751,CLS 220 BlueTEC Coupé 9G-TRONIC (218),125,Mercedes,54502,,,,21550,18600,,
3752,CLS 220 d Coupé 9G-TRONIC (218),125,Mercedes,54800,29050,25950,24150,21550,,,
3753,CLS 250 BlueTEC Coupé 4MATIC 7G-TRONIC PLUS,150,Mercedes,59619,,,,23100,20150,,
3754,CLS 250 BlueTEC Coupé 9G-TRONIC (218),150,Mercedes,56882,,,,22050,19200,,
3755,CLS 250 d Coupé 4MATIC 7G-TRONIC PLUS (218),150,Mercedes,59917,31200,27850,25400,23100,,,
3756,CLS 250 d Coupé 9G-TRONIC (218),150,Mercedes,57180,29750,26600,24250,22050,,,
3757,CLS 350 BlueTEC Coupé 4MATIC 7G-TRONIC PLUS,185,Mercedes,64617,,,,25850,22350,,
3758,CLS 350 BlueTEC Coupé 9G-TRONIC (218),190,Mercedes,61880,,,,24900,21400,,
3759,CLS 350 d Coupé 4MATIC 9G-TRONIC (218),190,Mercedes,64915,35650,31150,28700,26000,,,
3760,CLS 350 d Coupé 9G-TRONIC (218),190,Mercedes,62178,34100,29850,27500,24900,,,
3761,CLS 63 AMG Shooting Brake 4MATIC SPEEDSHIFT,410,Mercedes,122630,64200,57300,52250,48300,,,
3762,CLS 63 AMG S Shooting Brake 4MATIC,430,Mercedes,133578,69900,62450,56900,51850,,,
3763,CLS 63 AMG Coupé 4MATIC SPEEDSHIFT MCT,410,Mercedes,120547,,,,47050,41500,,
3764,CLS 63 AMG Coupé SPEEDSHIFT MCT (218) AMG,410,Mercedes,116620,,,,45500,40100,,
3765,CLS 63 AMG S Coupé 4MATIC SPEEDSHIFT MCT,430,Mercedes,131793,68000,60700,55500,50600,,,
3766,CLS 350 Coupé 9G-TRONIC (257),230,Mercedes,63469,39700,,,,,,
3767,CLS 450 Coupé 4MATIC 9G-TRONIC (257),286,Mercedes,70906,45800,,,,,,
3768,CLS 450 EQ Boost Coupé 4MATIC 9G-TRONIC (257),286,Mercedes,70906,45800,,,,,,
3769,CLS 300 d Coupé 9G-TRONIC (257),180,Mercedes,61190,39050,,,,,,
3770,CLS 350 d Coupé 4MATIC 9G-TRONIC (257),210,Mercedes,68128,43900,,,,,,
3771,CLS 400 d Coupé 4MATIC 9G-TRONIC (257),250,Mercedes,72507,45950,,,,,,
3772,CLS 350 Shooting Brake 7G-TRONIC PLUS (218),225,Mercedes,66819,,,,,23600,21350,19200
3773,CLS 500 Shooting Brake 7G-TRONIC PLUS (218),300,Mercedes,82229,,,,,28550,26100,22950
3774,CLS 250 CDI Shooting Brake 7G-TRONIC PLUS (218) 5,150,Mercedes,61761,,,,,20350,18000,16050
3775,CLS 350 CDI Shooting Brake 7G-TRONIC PLUS (218) 5,195,Mercedes,65629,,,,,21450,19000,16850
3776,CLS 350 Coupé 7G-TRONIC PLUS (218),225,Mercedes,64915,,,,,23200,20850,18800
3777,CLS 500 Coupé 7G-TRONIC PLUS (218),300,Mercedes,85799,,,,,,27650,24300
3778,CLS 250 CDI Coupé 7G-TRONIC PLUS (218),150,Mercedes,59857,,,,,19550,17200,15600
3779,CLS 350 BlueTEC Coupé 7G-TRONIC PLUS (218),185,Mercedes,65153,,,,,21450,19750,
3780,CLS 350 CDI Coupé 7G-TRONIC PLUS (218),195,Mercedes,63725,,,,,20450,18350,16500
3781,CLS 63 AMG Shooting Brake SPEEDSHIFT MCT,386,Mercedes,117513,,,,,,35250,31100
3782,CLS 63 AMG Shooting Brake 4MATIC SPEEDSHIFT,410,Mercedes,122035,,,,,41400,37050,
3783,CLS 63 AMG S Shooting Brake 4MATIC,430,Mercedes,132983,,,,,45100,39950,
3784,CLS 63 AMG Coupé SPEEDSHIFT MCT (218) AMG,386,Mercedes,116204,,,,,,34500,31000
3785,CLS 63 AMG Coupé 4MATIC SPEEDSHIFT MCT,410,Mercedes,120131,,,,,40700,37200,
3786,CLS 63 AMG S Coupé 4MATIC SPEEDSHIFT MCT,430,Mercedes,131079,,,,,44400,40200,
3787,E 200 BlueEFFICIENCY Coupé Avantgarde (207),135,Mercedes,41442,,,,,,14500,13200
3788,E 200 Coupé  (207),135,Mercedes,43554,,22700,20950,19400,18100,16600,
3789,E 250 BlueEFFICIENCY Coupé Avantgarde 7G-,150,Mercedes,46142,,,,,,15950,14650
3790,E 250 Coupé 7G-TRONIC PLUS (207),155,Mercedes,48255,,24150,22550,21150,19900,18300,
3791,E 300 BlueEFFICIENCY Coupé Avantgarde 7G-,185,Mercedes,50694,,,,,,18050,16700
3792,E 300 Coupé 7G-TRONIC PLUS (207),185,Mercedes,51676,,,,,21800,20300,
3793,E 320 Coupé 7G-TRONIC PLUS (207),200,Mercedes,52717,,27300,25450,23750,21950,,
3794,E 350 BlueEFFICIENCY Coupé Avantgarde 7G-,225,Mercedes,53342,,,,,,18400,16900
3795,E 350 Coupé 7G-TRONIC PLUS (207),225,Mercedes,54324,,,,,21950,20350,
3796,E 400 Coupé 7G-TRONIC PLUS (207),245,Mercedes,56347,,,,,23300,21600,
3797,E 400 Coupé 7G-TRONIC PLUS (207),245,Mercedes,57358,,29550,27550,25600,23450,,
3798,E 500 BlueEFFICIENCY Coupé Avantgarde 7G-,300,Mercedes,70061,,,,,,22550,21200
3799,E 500 Coupé 7G-TRONIC PLUS (207),300,Mercedes,71043,,,,,28000,25650,
3800,E 220 BlueTEC Coupé  (207),125,Mercedes,45399,,,,18400,16950,,
3801,E 220 CDI Coupé  (207),125,Mercedes,44506,,,,,16450,14800,
3802,E 220 d Coupé  (207),125,Mercedes,45756,,21650,20200,18400,,,
3803,E 250 BlueTEC Coupé  (207),150,Mercedes,48076,,,,19900,18100,,
3804,E 250 CDI Coupé  (207),150,Mercedes,47184,,,,,17550,15800,
3805,E 250 d Coupé  (207),150,Mercedes,48433,,23200,21600,19900,,,
3806,E 350 BlueTEC Coupé 7G-TRONIC PLUS (207),185,Mercedes,53550,,,,,20450,18400,
3807,E 350 BlueTEC Coupé 9G-TRONIC (207),190,Mercedes,53848,,,,22300,20650,,
3808,E 350 d Coupé 9G-TRONIC (207),190,Mercedes,54205,,25450,23700,22300,,,
3809,E 350 CDI BlueEFFICIENCY Coupé Avantgarde 7G-,195,Mercedes,51140,,,,,,16750,14700
3810,E 200 BlueEFFICIENCY Cabriolet Avantgarde (207),135,Mercedes,46380,,,,,,16400,15350
3811,E 200 Cabriolet  (207),135,Mercedes,48493,,24600,22950,21250,19950,18350,
3812,E 250 BlueEFFICIENCY Cabriolet Avantgarde 7G-,150,Mercedes,50664,,,,,,18250,16650
3813,E 250 Cabriolet 7G-TRONIC PLUS (207),155,Mercedes,52777,,27450,25350,23600,21700,20000,
3814,E 300 BlueEFFICIENCY Cabriolet Avantgarde 7G-,185,Mercedes,55216,,,,,,20000,18700
3815,E 300 Cabriolet 7G-TRONIC PLUS (207),185,Mercedes,56198,,,,,23600,21950,
3816,E 350 BlueEFFICIENCY Cabriolet Avantgarde 7G-,225,Mercedes,57864,,,,,,20150,18900
3817,E 350 Cabriolet 7G-TRONIC PLUS (207),225,Mercedes,58846,,,,,24500,22800,
3818,E 400 Cabriolet 7G-TRONIC PLUS (207),245,Mercedes,60869,,,,,25800,24000,
3819,E 400 Cabriolet 7G-TRONIC PLUS (207),245,Mercedes,61880,,32400,29600,27550,25850,,
3820,E 500 BlueEFFICIENCY Cabriolet Avantgarde 7G-,300,Mercedes,74583,,,,,,25450,22950
3821,E 500 Cabriolet 7G-TRONIC (207),300,Mercedes,75565,,,,,32100,28400,
3822,E 220 BlueTEC Cabriolet  (207),125,Mercedes,49921,,,,20850,19000,,
3823,E 220 CDI Cabriolet  (207),125,Mercedes,49028,,,,,18400,16600,
3824,E 220 d Cabriolet  (207),125,Mercedes,50278,,24050,22150,20850,,,
3825,E 250 BlueTEC Cabriolet  (207),150,Mercedes,52598,,,,21750,19250,,
3826,E 250 CDI Cabriolet  (207),150,Mercedes,51706,,,,,18800,17400,
3827,E 250 d Cabriolet  (207),150,Mercedes,52955,,25100,23400,21750,,,
3828,E 350 BlueTEC Cabriolet 7G-TRONIC PLUS (207),185,Mercedes,58429,,,,,22650,20450,
3829,E 350 BlueTEC Cabriolet 9G-TRONIC (207),190,Mercedes,58727,,,,24800,23050,,
3830,E 350 CDI BlueEFFICIENCY Cabriolet Avantgarde,195,Mercedes,56019,,,,,,18750,16750
3831,E 200 BlueEFFICIENCY  (212),135,Mercedes,40787,,,,,,12350,11400
3832,E 200  (212),135,Mercedes,42424,,,19650,18300,16200,14400,
3833,E 250 7G-TRONIC PLUS (212),155,Mercedes,47481,,,22450,20400,18300,16450,
3834,E 300 BlueEFFICIENCY 4MATIC 7G-TRONIC PLUS,185,Mercedes,53312,,,,,,17100,15000
3835,E 300 BlueEFFICIENCY 7G-TRONIC PLUS (212),185,Mercedes,50575,,,,,,16750,14450
3836,E 300 4MATIC 7G-TRONIC PLUS (212),185,Mercedes,54205,,,,,21300,18950,
3837,E 300 7G-TRONIC PLUS (212),185,Mercedes,51468,,,,,20200,18000,
3838,E 350 BlueEFFICIENCY 4MATIC 7G-TRONIC PLUS,225,Mercedes,56079,,,,,,17950,16150
3839,E 350 BlueEFFICIENCY 7G-TRONIC PLUS (212),225,Mercedes,53342,,,,,,17250,15500
3840,E 350 4MATIC 7G-TRONIC PLUS (212),225,Mercedes,56971,,,,,21200,19350,
3841,E 350 7G-TRONIC PLUS (212),225,Mercedes,54234,,,,,20400,18650,
3842,E 400 4MATIC 7G-TRONIC PLUS (212),245,Mercedes,58994,,,,,24050,21100,
3843,E 400 4MATIC 7G-TRONIC PLUS (212),245,Mercedes,59619,,,30400,27750,23750,,
3844,E 400 7G-TRONIC PLUS (212),245,Mercedes,56257,,,,,22250,19500,
3845,E 400 7G-TRONIC PLUS (212),245,Mercedes,56882,,,28200,25750,22000,,
3846,E 500 BlueEFFICIENCY Elegance 4MATIC 7G-,300,Mercedes,73750,,,,,,23450,21750
3847,E 500 BlueEFFICIENCY Elegance 7G-TRONIC PLUS,300,Mercedes,71013,,,,,,22250,19600
3848,E 500 Elegance 4MATIC 7G-TRONIC PLUS (212),300,Mercedes,73631,,,,,28200,25250,
3849,E 500 Elegance 7G-TRONIC PLUS (212),300,Mercedes,70894,,,,,26700,23950,
3850,E 200 BlueTEC  (212),100,Mercedes,41412,,,16450,14800,13050,,
3851,E 200 CDI  (212),100,Mercedes,40668,,,,,12850,11200,
3852,E 220 CDI BlueEFFICIENCY Edition  (212),125,Mercedes,42870,,,,,,12250,11650
3853,E 220 BlueTEC  (212),125,Mercedes,44387,,,18450,16700,13950,,
3854,E 220 BlueTEC 4MATIC 7G-TRONIC (212),125,Mercedes,49683,,,21600,19450,,,
3855,E 220 BlueTEC BlueEFFICIENCY Edition  (212),125,Mercedes,46333,,,18500,16750,14050,12700,
3856,E 220 CDI  (212),125,Mercedes,43524,,,,,13550,12100,
3857,E 220 CDI Edition  (212),125,Mercedes,43286,,,,,,12050,
3858,E 250 BlueTEC  (212),150,Mercedes,47422,,,19250,17450,15350,,
3859,E 250 BlueTEC 4MATIC 7G-TRONIC PLUS (212),150,Mercedes,52658,,,21450,19450,17100,,
3860,E 250 CDI  (212),150,Mercedes,46559,,,,,15150,13350,
3861,E 250 CDI 4MATIC 7G-TRONIC PLUS (212),150,Mercedes,51795,,,,,17050,14950,
3862,E 350 BlueTEC 7G-TRONIC PLUS (212),155,Mercedes,53996,,,,,,15650,14100
