,model,kw,mark,new,2019,2018,2017,2016,2015,2014,2020
5479,Vivaro Cargo Doppelkabine M 2.0 Diesel Selection (C),90.0,Opel,35368,19300,,,,,,21650
5480,Vivaro Cargo Flexspace Doppelkabine L 2.0 Diesel  (C),90.0,Opel,38259,20350,,,,,,22850
5481,Vivaro Cargo Flexspace Doppelkabine M 2.0 Diesel,90.0,Opel,37473,19800,,,,,,22250
5482,Vivaro Cargo L 2.0 Diesel Selection (C),90.0,Opel,34439,18150,,,,,,20350
5483,Vivaro Cargo M 2.0 Diesel Selection (C),90.0,Opel,33653,17750,,,,,,19900
5484,Vivaro Cargo S 2.0 Diesel Selection (C),90.0,Opel,32120,17250,,,,,,19350
5485,Vivaro Cargo Doppelkabine L 2.0 Diesel Selection (C),110.0,Opel,38257,22250,,,,,,24450
5486,Vivaro Cargo Doppelkabine M 2.0 Diesel Edition (C),110.0,Opel,39948,22800,,,,,,25050
5487,Vivaro Cargo Flexspace Doppelkabine L 2.0 Diesel  (C),110.0,Opel,40793,23100,,,,,,25400
5488,Vivaro Cargo L 2.0 Diesel Edition (C),110.0,Opel,38104,21150,,,,,,23300
5489,Vivaro Cargo M 2.0 Diesel Edition (C),110.0,Opel,36366,20150,,,,,,22200
5490,Vivaro Cargo S 2.0 Diesel Edition (C),110.0,Opel,34301,19750,,,,,,21750
5491,Vivaro Cargo Doppelkabine L 2.0 Diesel Edition,130.0,Opel,44482,26250,,,,,,28900
5492,Vivaro Cargo Doppelkabine M 2.0 Diesel Edition,130.0,Opel,41493,25400,,,,,,27900
5493,Vivaro Cargo L 2.0 Diesel Edition Automatik (C),130.0,Opel,40900,23650,,,,,,26000
5494,Vivaro Cargo S 2.0 Diesel Edition Automatik (C),130.0,Opel,38758,22350,,,,,,24600
5495,Vivaro-e Kombi L (50 kWh)  (C),100.0,Opel,51825,,,,,,,27600
5496,Vivaro-e Kombi L (75 kWh)  (C),100.0,Opel,57775,,,,,,,31100
5497,Vivaro-e Kombi M (50 kWh)  (C),100.0,Opel,50992,,,,,,,27150
5498,Vivaro-e Kombi M (75 kWh)  (C),100.0,Opel,56942,,,,,,,30650
5499,Vivaro-e Kombi S (50 kWh)  (C),100.0,Opel,49623,,,,,,,26800
5500,Vivaro-e Cargo Doppelkabine L (50 kWh) Edition (C),100.0,Opel,48980,,,,,,,27650
5501,Vivaro-e Cargo Doppelkabine L (75 kWh) Edition (C),100.0,Opel,54930,,,,,,,31350
5502,Vivaro-e Cargo Doppelkabine M (50 kWh) Edition (C),100.0,Opel,48195,,,,,,,27200
5503,Vivaro-e Cargo Doppelkabine M (75 kWh) Edition (C),100.0,Opel,54145,,,,,,,30900
5504,Vivaro-e Cargo Flexspace Doppelkabine M (50 kWh),100.0,Opel,46827,,,,,,,26800
5505,Vivaro-e Cargo Flexspace Doppelkabine M (75 kWh),100.0,Opel,52777,,,,,,,30500
5506,Vivaro-e Cargo L (50 kWh) Selection (C),100.0,Opel,43911,,,,,,,25150
5507,Vivaro-e Cargo L (75 kWh) Selection (C),100.0,Opel,49861,,,,,,,28850
5508,Vivaro-e Cargo M (50 kWh) Selection (C),100.0,Opel,43126,,,,,,,24700
5509,Vivaro-e Cargo M (75 kWh) Selection (C),100.0,Opel,49076,,,,,,,28400
5510,Vivaro-e Cargo S (50 kWh) Selection (C),100.0,Opel,42424,,,,,,,24300
5511,Zafira Tourer 1.8 Selection (C),85.0,Opel,21500,,,,,8500,7575,
5512,Zafira 1.4 ECOTEC Turbo Start&Stop Selection (C),88.0,Opel,24305,,13050,11650,10350,,,
5513,Zafira 1.4 Turbo Selection (C),88.0,Opel,23950,,12900,11500,10200,,,
5514,Zafira 1.6 DI Turbo Business Edition (C),100.0,Opel,28820,17950,16050,,,,,
5515,Zafira 1.4 ECOTEC Turbo Start&Stop Business Edition,103.0,Opel,25870,,14050,12700,11250,,,
5516,Zafira 1.4 Turbo Business Edition (C),103.0,Opel,25515,,13850,12500,11100,,,
5517,Zafira 1.6 DI Turbo Business Edition Automatik (C),125.0,Opel,29270,,15450,14450,13100,,,
5518,Zafira 1.6 DI Turbo Start&Stop Business Edition (C),147.0,Opel,28370,,16050,15300,13200,,,
5519,Zafira Tourer 1.6 CDTI ecoFlex Start&Stop Selection (C) 5,88.0,Opel,24250,,,,9725,8425,7425,
5520,Zafira 1.6 CDTI ecoFlex Start&Stop Selection (C),88.0,Opel,26250,,12500,11600,9725,,,
5521,Zafira 1.6 Diesel Business Edition (C),88.0,Opel,26365,14100,12550,,,,,
5522,Zafira 2.0 CDTI Business Edition Automatik (C),96.0,Opel,29420,,15200,13550,12050,,,
5523,Zafira 2.0 Diesel Business Edition Automatik (C),96.0,Opel,29420,17650,15450,,,,,
5524,Zafira 1.6 CDTI ecoFlex Start&Stop Business Edition (C) 5,99.0,Opel,28365,,14400,12850,11400,,,
5525,Zafira Tourer 1.6 CDTI ecoFlex Start&Stop Selection (C) 5,100.0,Opel,26250,,,,10400,9200,8100,
5526,Zafira 1.6 Diesel Business Edition (C),100.0,Opel,28995,16950,14950,,,,,
5527,Zafira Tourer 2.0 CDTI ecoFlex Start&Stop Edition (C),125.0,Opel,30505,,,,11900,10300,9050,
5528,Zafira Tourer 2.0 CDTI Style Automatik (C),125.0,Opel,32400,,,,,10900,9600,
5529,Zafira 2.0 CDTI Business Edition Automatik (C),125.0,Opel,31420,,16700,14050,12600,,,
5530,Zafira 2.0 CDTI ecoFlex Start&Stop Business Edition,125.0,Opel,29670,,16000,13500,12050,,,
5531,Zafira 1.4 ECOTEC LPG Business Edition  (C),103.0,Opel,27715,,15850,14150,12550,,,
5532,Zafira 1.6 CNG ecoFlex Business Edition  (C),110.0,Opel,28615,,16550,14800,13100,,,
5533,Zafira Life M 1.5 Diesel Selection (V),75.0,Opel,34780,22400,,,,,,24600
5534,Zafira Life L 1.5 Diesel Selection (V),88.0,Opel,39942,24800,,,,,,27000
5535,Zafira Life M 1.5 Diesel Selection (V),88.0,Opel,39137,24250,,,,,,26400
5536,Zafira Life L 2.0 Diesel Selection Automatik (V),90.0,Opel,42964,25650,,,,,,27900
5537,Zafira Life M 2.0 Diesel Selection Automatik (V),90.0,Opel,42160,25100,,,,,,27350
5538,Zafira Life L 2.0 Diesel Selection (V),106.0,Opel,45625,,,,,,,28800
5539,Zafira Life M 2.0 Diesel Selection (V),106.0,Opel,44800,,,,,,,28250
5540,Zafira Life L 2.0 Diesel Selection (V),110.0,Opel,41306,26250,,,,,,28850
5541,Zafira Life M 2.0 Diesel Selection (V),110.0,Opel,40503,25650,,,,,,28250
5542,Zafira Life L 2.0 Diesel Selection Automatik (V),130.0,Opel,45347,29200,,,,,,31200
5543,Zafira Life M 2.0 Diesel Selection Automatik (V),130.0,Opel,44543,28600,,,,,,30600
5544,Zafira Life S 1.5 Diesel Edition (V),88.0,Opel,42969,25750,,,,,,28050
5545,Zafira Life S 2.0 Diesel Edition Automatik (V),90.0,Opel,45991,26550,,,,,,28900
5546,Zafira Life S 2.0 Diesel Edition (V),106.0,Opel,45480,,,,,,,30900
5547,Zafira Life S 2.0 Diesel Edition (V),110.0,Opel,44333,27150,,,,,,29900
5548,Zafira Life S 2.0 Diesel Edition Automatik (V),130.0,Opel,48282,30050,,,,,,32150
5549,Zafira-e Life L (50 kWh) Selection (V),100.0,Opel,54625,,,,,,,32900
5550,Zafira-e Life L (75 kWh) Selection (V),100.0,Opel,60625,,,,,,,36500
5551,Zafira-e Life M (50 kWh) Selection (V),100.0,Opel,53800,,,,,,,32400
5552,Zafira-e Life M (75 kWh) Selection (V),100.0,Opel,59800,,,,,,,36000
5553,Zafira-e Life S (50 kWh) Edition (V),100.0,Opel,56700,,,,,,,34150
5554,108 Top! 1.0 e-VTi 68 STOP&START Active (P*),51.0,Peugeot,12650,,,,,5275,4700,
5555,108 Top! 1.0 VTi 68 Active (P*),51.0,Peugeot,12750,,8100,7450,6350,5125,,
5556,108 1.0 e-VTi 68 STOP&START Active (P*),51.0,Peugeot,11450,,,,,4750,4250,
5557,108 1.0 VTi 68  (P*),51.0,Peugeot,8890,,,,4600,3700,,
5558,108 Top! 1.0 VTi 72 Active (P*),53.0,Peugeot,13750,9725,8625,,,,,
5559,108 Top! 1.0 VTi 72 Stop&Start Active (P*),53.0,Peugeot,14100,9975,8850,,,,,
5560,108 1.0 VTi 72 Access (P*),53.0,Peugeot,10540,6950,6175,,,,,
5561,108 1.0 VTi 72 Stop&Start Access (P*),53.0,Peugeot,10900,7400,,,,,,7900
5562,108 Top! 1.2 PureTech 82 Active (P*),60.0,Peugeot,12800,,,,,5150,4600,
5563,108 1.2 PureTech 82 Active (P*),60.0,Peugeot,11600,,,,,4675,4175,
5564,2008 PureTech 82 Access (I),60.0,Peugeot,15200,,,,,7400,6725,
5565,2008 PureTech 82 STOP&START Active ETG5 (I),60.0,Peugeot,17250,,,,9275,8275,,
5566,2008 1.2 PureTech 82 Access (I),60.0,Peugeot,15500,,,9325,8125,,,
5567,2008 1.2 PureTech 82 Active (I),61.0,Peugeot,19100,13400,12250,,,,,
5568,2008 PureTech 110 STOP&START Urban Move (I),81.0,Peugeot,18300,,,,9900,8875,,
5569,2008 1.2 PureTech 110 Active (I),81.0,Peugeot,20500,,13250,11900,10100,,,
5570,2008 120 VTi Active (I),88.0,Peugeot,18450,,,,,9275,8150,
5571,2008 PureTech 130 STOP&START Allure (I),96.0,Peugeot,21450,,,,11400,9425,,
5572,2008 1.2 PureTech 130 Active (I),96.0,Peugeot,25950,,,,,,,19750
5573,2008 e-HDi 92 STOP&START Active (I),68.0,Peugeot,19450,,,,,8825,7675,
5574,2008 BlueHDi 100 STOP&START Active (I),73.0,Peugeot,20200,,,,9800,8825,,
5575,2008 1.6 BlueHDi 100 Active (I),73.0,Peugeot,20750,,11550,10400,9650,,,
5576,2008 1.5 BlueHDi 100 Active (I),75.0,Peugeot,22050,13900,12350,,,,,
5577,2008 e-HDi FAP 115 STOP&START Business-Line (I),84.0,Peugeot,22000,,,,,10100,8800,
5578,2008 BlueHDi 120 STOP&START Business-Line (I),88.0,Peugeot,22400,,,,,9400,,
5579,2008 1.5 BlueHDi 120 Allure EAT6 (I),88.0,Peugeot,26750,16300,14450,,,,,
5580,2008 1.6 BlueHDi 120 Allure (I),88.0,Peugeot,23800,,13450,12150,10700,,,
5581,2008 1.2 PureTech 100 Active (II),74.0,Peugeot,23500,,,,,,,17950
5582,2008 1.2 PureTech 155 GT EAT8 (II),114.0,Peugeot,34350,,,,,,,27000
5583,2008 1.5 BlueHDi 100 Active (II),75.0,Peugeot,24272,,,,,,,17850
5584,2008 1.5 BlueHDi 100 Active (II),81.0,Peugeot,27550,,,,,,,19250
5585,2008 1.5 BlueHDi 130 Allure EAT8 (II),96.0,Peugeot,32250,,,,,,,24050
5586,e-2008 Active (II),100.0,Peugeot,35450,,,,,,,22600
5587,208,50.0,Peugeot,12300,,,,,5225,4700,
5588,208,50.0,Peugeot,12600,,,,6050,5325,,
5589,208,50.0,Peugeot,12750,,7525,6775,5975,,,
5590,208,53.0,Peugeot,12600,,,,6250,,,
5591,208,60.0,Peugeot,15900,,,,,6675,6100,
5592,208,60.0,Peugeot,14950,,,,,5900,5325,
5593,208,60.0,Peugeot,14990,,,7450,6650,5800,,
5594,208,81.0,Peugeot,18500,,,,,7875,,
5595,208,81.0,Peugeot,16800,,,9050,8400,,,
5596,208,115.0,Peugeot,20100,,,,,8175,7425,
5597,208,120.0,Peugeot,20000,,,,,8600,,
5598,208 GTi  (I),147.0,Peugeot,23300,,,,,10200,9250,
5599,208 GTi 30th (I),153.0,Peugeot,23990,,14500,13050,11650,10250,,
5600,208,50.0,Peugeot,17050,,,,,6325,5575,
5601,208,50.0,Peugeot,14300,,,,,5275,4650,
5602,208,68.0,Peugeot,17400,,,,,6275,5500,
5603,208,73.0,Peugeot,17800,,,,,6125,,
5604,208,73.0,Peugeot,18300,,9400,8400,7425,6400,,
5605,208,88.0,Peugeot,20700,,,,,7675,,
5606,208,88.0,Peugeot,20550,,11250,10050,8900,7650,,
5607,208,61.0,Peugeot,15350,,9075,8150,7225,,,
5608,208,81.0,Peugeot,18050,,10750,,,,,
5609,208,88.0,Peugeot,20150,,,,,8175,7375,
5610,208,73.0,Peugeot,19050,,9800,8750,7750,6650,,
5611,208,75.0,Peugeot,19300,11500,10250,,,,,
5612,208,88.0,Peugeot,21300,,11700,10450,9250,7975,,
5613,208,55.0,Peugeot,17140,11700,,,,,,13000
5614,208,74.0,Peugeot,17985,13550,,,,,,15100
5615,208,96.0,Peugeot,23395,16750,,,,,,19550
5616,208,75.0,Peugeot,21550,,,,,,,15150
5617,e-208 Active (II),100.0,Peugeot,32450,15450,,,,,,17350
5618,3008 VTi 120 Access (I),88.0,Peugeot,22550,,,,,9550,8300,
5619,3008 PureTech 130 STOP&START Active (I),96.0,Peugeot,26050,,,,12200,10300,,
5620,3008 THP 155 Active (I),115.0,Peugeot,27500,,,,,11600,10050,
5621,3008 THP 165 STOP&START Active EAT6 (I),121.0,Peugeot,30200,,,,14500,12700,,
5622,3008 e-HDi 115 STOP&START Active ETG6 (I),84.0,Peugeot,28700,,,,,10850,9425,
5623,3008 HDi 115 Access (I),84.0,Peugeot,25400,,,,,9675,8400,
5624,3008 BlueHDi 120 STOP&START Active (I),88.0,Peugeot,28850,,,,12950,11300,9825,
5625,3008 BlueHDi 150 STOP&START Active (I),110.0,Peugeot,30900,,,,13550,11850,10300,
5626,3008 HDi 150 Active (I),110.0,Peugeot,29400,,,,,11200,9725,
5627,3008 HDi 160 Active Automatik (I),120.0,Peugeot,31200,,,,,11850,10300,
5628,3008 HYbrid4 85g Automatik (I),147.0,Peugeot,35100,,,,,13250,11500,
5629,3008 HYbrid4 Automatik (I),147.0,Peugeot,37000,,,,,13850,12050,
5630,3008 1.2 PureTech 130 Access (II),96.0,Peugeot,23650,,15650,14050,12600,,,
5631,3008 1.2 PureTech 130 Active (II),96.0,Peugeot,30750,,,,,,,24200
5632,3008 1.6 THP 165 Allure EAT6 (II),121.0,Peugeot,32500,,23200,20900,18750,,,
5633,3008 1.6 PureTech 180 Allure EAT8 (II),133.0,Peugeot,35044,24750,22200,,,,,27500
5634,3008 1.6 PureTech 180 GT EAT8 (II),133.0,Peugeot,42000,,,,,,,32150
5635,3008 1.5 BlueHDi 130 Active (II),96.0,Peugeot,30999,20200,17900,16150,,,,22550
5636,3008 1.5 BlueHDi 130 Active (II),96.0,Peugeot,33780,,,,,,,24150
5637,3008 2.0 BlueHDi 180 Allure EAT8 (II),130.0,Peugeot,38455,27050,24450,22000,,,,30150
5638,3008 2.0 BlueHDi 180 GT EAT6 (II),133.0,Peugeot,40050,,25800,23700,21000,,,
5639,3008 1.6 HYBRID 225 Allure e-EAT8 (II),165.0,Peugeot,41087,,,,,,,30350
5640,3008 1.6 HYBRID 225 Allure e-EAT8 (II),165.0,Peugeot,45650,,,,,,,31750
5641,3008 1.6 HYBRID4 300 Allure e-EAT8 (II),220.0,Peugeot,48204,32000,,,,,,35550
5642,3008 1.6 HYBRID4 300 Allure Pack e-EAT8 (II),220.0,Peugeot,52350,,,,,,,36900
5643,308 PureTech 82 Access (II),60.0,Peugeot,16950,,,,,8075,7350,
5644,308 PureTech 110 STOP&START Access (II),81.0,Peugeot,18550,,,,,8625,8150,
5645,308 1.2 PureTech 110 Access (II),81.0,Peugeot,18700,,11250,10950,,,,
5646,308 PureTech 130 STOP&START Access (II),96.0,Peugeot,19750,,,,,9650,8775,
5647,308 1.2 PureTech 130 Active (II),96.0,Peugeot,24100,,15050,14250,,,,
5648,308 THP 155 Allure (II),115.0,Peugeot,25050,,,,,11550,10450,
5649,308 GT THP 205  (II),151.0,Peugeot,30600,,,17900,15950,14850,13050,
5650,308 1.6 THP 205 GT (II),151.0,Peugeot,30600,,,18150,,,,
5651,308 1.6 PureTech 225 GT EAT8 (II),165.0,Peugeot,34250,23700,21200,19050,,,,
5652,308 GTi by Peugeot Sport (II),193.0,Peugeot,35921,26900,24050,,,,,29850
5653,308 GTi by Peugeot Sport (II),200.0,Peugeot,35350,,,21100,18800,16500,,
5654,308 GTi by Peugeot Sport (II),200.0,Peugeot,35550,,23750,21350,,,,
5655,308 HDi 92 Access (II),68.0,Peugeot,20050,,,,,7250,6475,
5656,308 BlueHDi 100 STOP&START Access (II),73.0,Peugeot,20650,,,9850,8700,7600,6800,
5657,308 1.6 BlueHDi 100 Access (II),73.0,Peugeot,20850,,11300,10100,,,,
5658,308 1.5 BlueHDi 100 Access (II),75.0,Peugeot,21153,13150,11700,,,,,14750
5659,308 e-HDi 115 STOP&START Access (II),85.0,Peugeot,21250,,,,,7775,6925,
5660,308 BlueHDi 120 STOP&START Active (II),88.0,Peugeot,24250,,,12350,10450,9150,8150,
5661,308 1.6 BlueHDi 120 Active (II),88.0,Peugeot,26050,,14350,13200,,,,
5662,308 1.5 BlueHDi 130 Active (II),96.0,Peugeot,24450,,14500,12700,,,,
5663,308 BlueHDi 150 STOP&START Active (II),110.0,Peugeot,25400,,,,11350,10050,9125,
5664,308 2.0 BlueHDi 150 Allure (II),110.0,Peugeot,27750,,15800,14400,,,,
5665,308 BlueHDi 180 STOP&START GT EAT6 (II),133.0,Peugeot,32950,,,17200,15150,13200,11850,
5666,308 SW PureTech 110 STOP&START Access (II),81.0,Peugeot,19800,,,11550,10300,9150,8575,
5667,308 SW 1.2 PureTech 110 Access (II),81.0,Peugeot,19800,,12300,12250,,,,
5668,308 SW PureTech 130 STOP&START Access (II),96.0,Peugeot,20650,,,,,10050,9350,
5669,308 SW 1.2 PureTech 130 Active (II),96.0,Peugeot,24950,,15850,15150,,,,
5670,308 SW THP 205 GT (II),151.0,Peugeot,31750,,,17700,15800,14650,12900,
5671,308 SW 1.6 THP 205 GT (II),151.0,Peugeot,31750,,,17950,,,,
5672,308 SW 1.6 PureTech 225 GT EAT8 (II),165.0,Peugeot,35350,24050,21500,19750,,,,
5673,308 SW BlueHDi 100 STOP&START Access (II),73.0,Peugeot,21550,,,10200,9000,8450,7600,
5674,308 SW 1.6 BlueHDi 100 Access (II),73.0,Peugeot,21700,,11650,10400,,,,
5675,308 SW 1.5 BlueHDi 100 Access (II),75.0,Peugeot,21982,13700,12200,,,,,15350
5676,308 SW e-HDi 115 STOP&START Access (II),85.0,Peugeot,22150,,,,,8150,7200,
5677,308 SW BlueHDi 120 STOP&START Active (II),88.0,Peugeot,25150,,,11800,10150,9025,8050,
5678,308 SW 1.6 BlueHDi 120 Active (II),88.0,Peugeot,26900,,13950,12700,,,,
5679,308 SW 1.5 BlueHDi 130 Active (II),96.0,Peugeot,25350,,13700,12700,,,,
5680,308 SW BlueHDi 150 STOP&START Active (II),110.0,Peugeot,26300,,,,11500,9975,9075,
5681,308 SW 2.0 BlueHDi 150 Allure (II),110.0,Peugeot,28850,,15900,14350,,,,
5682,308 SW BlueHDi 180 GT EAT6 (II),133.0,Peugeot,34100,,,17900,15500,13750,12350,
5683,4008 HDi FAP 115 STOP&START Allure 4WD (B),84.0,Peugeot,32090,,,,,12750,11100,
5684,4008 HDi FAP 150 STOP&START Allure 4WD (B),110.0,Peugeot,34090,,,,,13250,11550,
5685,5008 VTi 120 Access (I),88.0,Peugeot,22650,,,,,8475,7525,
5686,5008 PureTech 130 STOP&START Active (I),96.0,Peugeot,26700,,,12650,11250,9825,,
5687,5008 THP 165 STOP&START Active EAT6 (I),121.0,Peugeot,30150,,,14300,12700,11100,,
5688,5008 e-HDi 110 STOP&START Active ETG6 (I),84.0,Peugeot,28650,,,,,10000,8825,
5689,5008 HDi 110 Access (I),84.0,Peugeot,24800,,,,,8575,7575,
5690,5008 BlueHDi 120 STOP&START Active (I),88.0,Peugeot,28800,,,12900,11450,9900,8700,
5691,5008 BlueHDi 150 STOP&START Active (I),110.0,Peugeot,30850,,,13350,11850,10450,9200,
5692,5008 HDi 150 Active (I),110.0,Peugeot,29350,,,,,10150,8950,
5693,5008 HDi 160 Active Automatik (I),120.0,Peugeot,31150,,,,,10150,8950,
5694,5008 1.2 PureTech 130 Access (II),96.0,Peugeot,25300,,16350,14600,,,,
5695,5008 1.2 PureTech 130 Active (II),96.0,Peugeot,33100,,,,,,,24400
5696,5008 1.6 THP 165 Allure EAT6 (II),121.0,Peugeot,34250,,23500,21200,,,,
5697,5008 1.6 PureTech 180 Allure EAT8 (II),133.0,Peugeot,37335,26900,24100,,,,,29900
5698,5008 1.6 PureTech 180 GT EAT8 (II),133.0,Peugeot,46000,,,,,,,36450
5699,5008 1.6 BlueHDi 120 Active (II),88.0,Peugeot,32800,,20650,18600,,,,
5700,5008 1.5 BlueHDi 130 Active (II),96.0,Peugeot,33289,21500,19100,17200,,,,24000
5701,5008 1.5 BlueHDi 130 Active (II),96.0,Peugeot,36150,,,,,,,25600
5702,5008 2.0 BlueHDi 150 Active (II),110.0,Peugeot,32500,,20500,18450,,,,
5703,5008 2.0 BlueHDi 180 Allure EAT8 (II),130.0,Peugeot,40746,28050,24900,22150,,,,31300
5704,5008 2.0 BlueHDi 180 Allure EAT8 (II),130.0,Peugeot,46500,,,,,,,33150
5705,5008 2.0 BlueHDi 180 GT EAT6 (II),133.0,Peugeot,41800,,25800,24150,,,,
5706,508 VTi 120 Access EGS6 (I),88.0,Peugeot,25250,,,,,10450,9250,
5707,508 THP 165 STOP&START Active (I),121.0,Peugeot,29800,,16600,14950,13600,11850,10600,
5708,508 e-HDi 115 STOP&START Access (I),84.0,Peugeot,26850,,,,,9100,7975,
5709,508 BlueHDi 120 STOP&START Active (I),88.0,Peugeot,30150,,,12300,11250,9575,,
5710,508 BlueHDi 150 STOP&START Allure (I),110.0,Peugeot,36350,,16700,14900,13550,11550,10150,
5711,508 BlueHDi 150 STOP&START Active (I),110.0,Peugeot,32200,,15000,13400,12250,10450,9175,
5712,508 HDi 160 Active (I),120.0,Peugeot,30150,,,,,9875,8650,
5713,508 BlueHDi 180 STOP&START Allure Automatik (I),133.0,Peugeot,39150,,17700,15800,14500,12200,10650,
5714,508 HDi 200 GT Automatik (I),150.0,Peugeot,41750,,,,,12050,10800,
5715,508 SW VTi 120 Access EGS6 (I),88.0,Peugeot,26300,,,,,11150,9875,
5716,508 SW THP 165 STOP&START Active (I),121.0,Peugeot,30850,,16950,15000,13650,11400,10200,
5717,508 SW e-HDi FAP 115 STOP&START Access (I),84.0,Peugeot,27900,,,,,9425,8275,
5718,508 SW BlueHDi 120 STOP&START Active (I),88.0,Peugeot,31200,,,12550,10800,9200,,
5719,508 SW BlueHDi 150 STOP&START Allure (I),110.0,Peugeot,37500,,15800,14700,13400,11450,10050,
5720,508 SW BlueHDi 150 STOP&START Active (I),110.0,Peugeot,33250,,14200,13200,12000,10250,9000,
5721,508 SW HDi 160 Active (I),120.0,Peugeot,31200,,,,,9850,8825,
5722,508 RXH BlueHDi 180 STOP&START EAT6 (I),133.0,Peugeot,42100,,,18050,15150,12800,11350,
5723,508 SW BlueHDi 180 STOP&START Allure Automatik,133.0,Peugeot,40300,,17750,16000,14650,12500,11200,
5724,508 SW HDi 200 GT Automatik (I),150.0,Peugeot,43200,,,,,12950,11600,
5725,508 RXH HYbrid4 Automatik (I),147.0,Peugeot,43650,,,,,15800,13850,
5726,508 1.2 PureTech 130 Active EAT8 (II),96.0,Peugeot,34050,,,,,,,23400
5727,508 1.6 PureTech 180 Active EAT8 (II),133.0,Peugeot,35550,22350,20700,,,,,
5728,508 1.6 PureTech 225 GT EAT8 (II),165.0,Peugeot,46400,28050,26650,,,,,
5729,508 1.5 BlueHDi 130 Active (II),96.0,Peugeot,34118,19950,18700,,,,,23200
5730,508 2.0 BlueHDi 160 Allure EAT8 (II),120.0,Peugeot,39050,24700,22500,,,,,
5731,508 2.0 BlueHDi 180 GT EAT8 (II),130.0,Peugeot,47050,29600,25950,,,,,
5732,508 SW 1.2 PureTech 130 Active EAT8 (II),96.0,Peugeot,35150,,,,,,,24500
5733,508 SW 1.6 PureTech 180 Active EAT8 (II),133.0,Peugeot,36555,23650,,,,,,24900
5734,508 SW 1.6 PureTech 225 GT EAT8 (II),165.0,Peugeot,47131,28850,,,,,,32000
5735,508 SW 1.5 BlueHDi 130 Active (II),96.0,Peugeot,35190,21250,,,,,,25250
5736,508 SW 2.0 BlueHDi 160 Allure EAT8 (II),120.0,Peugeot,40150,24750,,,,,,
5737,508 SW 2.0 BlueHDi 180 GT EAT8 (II),130.0,Peugeot,48150,29800,,,,,,
5738,508 SW 1.6 HYBRID 225 Allure e-EAT8 (II),165.0,Peugeot,46300,28300,,,,,,31900
5739,Bipper Kastenwagen HDi 75  (A*),55.0,Peugeot,15946,,,,5475,4875,4350,
5740,Bipper Tepee HDi 75 STOP&START Active (A*),55.0,Peugeot,16300,,,,,5400,4800,
5741,Boxer Kombi L1H1 330 2.0 BlueHDi 110 Active (6-,81.0,Peugeot,33550,17300,15150,13550,11950,10700,,
5742,Boxer Kombi L1H1 330 2.2 HDi FAP (6-Sitzer) (III),81.0,Peugeot,31610,,,,,10200,9125,
5743,Boxer Kombi L1H1 333 2.0 BlueHDi 110 Active (6-,81.0,Peugeot,34750,17950,15700,14000,12400,11050,,
5744,Boxer Kombi L1H1 333 2.2 HDi FAP (6-Sitzer) (III),81.0,Peugeot,32780,,,,,10600,9475,
5745,Boxer Kombi L1H1 330 2.0 BlueHDi 130 Allure (9-,96.0,Peugeot,37720,19300,16900,15100,13450,12050,,
5746,Boxer Kombi L1H1 333 2.0 BlueHDi 130 Active (6-,96.0,Peugeot,36070,18450,16150,14400,12850,11500,,
5747,Boxer Kombi L2H2 333 2.0 BlueHDi 130 Active (6-,4.0,Peugeot,38590,19750,17300,15450,13800,12300,,
5748,Boxer Kombi L1H1 330 2.0 BlueHDi 160 Allure (9-,120.0,Peugeot,38920,19900,17450,15550,13900,12400,,
5749,Boxer Kombi L2H2 333 2.0 BlueHDi 160 Active (6-,2.0,Peugeot,,,20350,17800,15900,14200,12700,39790
5750,Boxer Kombi L2H2 435 2.0 BlueHDi 160 Active (6-,2.0,Peugeot,,,21250,18600,16600,14800,13250,41470
5751,Boxer Kastenwagen L1H1 328 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,36479,,,,,,,18750
5752,Boxer Kastenwagen L1H1 330 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,37193,,,,,,,19150
5753,Boxer Kastenwagen L1H1 333 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,38383,,,,,,,19800
5754,Boxer Kastenwagen L1H2 330 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,38443,,,,,,,18700
5755,Boxer Kastenwagen L1H2 333 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,39633,,,,,,,19300
5756,Boxer Kastenwagen L2H1 330 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,38443,,,,,,,19450
5757,Boxer Kastenwagen L2H1 333 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,39633,,,,,,,20500
5758,Boxer Kastenwagen L2H2 330 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,39692,,,,,,,19000
5759,Boxer Kastenwagen L2H2 333 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,40882,,,,,,,19600
5760,Boxer Kastenwagen L3H2 333 2.2 BlueHDi 120 Pro (III),88.0,Peugeot,42132,,,,,,,20250
5761,Boxer Kastenwagen L1H1 330 2.2 BlueHDi 140 Pro (III),103.0,Peugeot,38502,,,,,,,19650
5762,Boxer Kastenwagen L1H1 333 2.2 BlueHDi 140 Pro (III),103.0,Peugeot,39692,,,,,,,20300
5763,Boxer Kastenwagen L1H2 330 2.2 BlueHDi 140 Pro (III),103.0,Peugeot,39752,,,,,,,19450
